id,npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id,created_at,conquered,conqueror_type,adjacent_own,adjacent_other
7005,南西砦517,失,4,-462,-1211,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7006,南西砦518,失,2,-464,-1258,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,2
7007,南西砦519,失,5,-487,-41,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,0
7008,南西砦520,失,3,-481,-91,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7009,南西砦521,失,1,-488,-131,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7010,南西砦522,攻略済,1,-482,-177,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,own,0,1
7011,南西砦523,失,2,-482,-222,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,0
7012,南西砦524,失,3,-484,-261,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,0
7013,南西砦525,失,1,-481,-308,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7014,南西砦526,失,3,-480,-354,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,2
7015,南西砦527,失,5,-485,-400,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,0
7016,南西砦528,失,1,-480,-437,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,0
7017,南西砦529,失,4,-480,-482,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7018,南西砦530,失,1,-485,-531,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7019,南西砦531,失,2,-483,-573,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7020,南西砦532,失,1,-486,-619,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7021,南西砦533,失,3,-483,-662,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,2
7022,南西砦534,失,3,-488,-702,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,3
7023,南西砦535,失,3,-480,-746,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7024,南西砦536,失,3,-484,-795,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,3
7025,南西砦537,失,2,-485,-837,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7026,南西砦538,失,3,-485,-882,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,4
7027,南西砦539,失,1,-484,-927,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,3
7028,南西砦540,失,3,-487,-967,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,8
7029,南西砦541,失,1,-487,-1010,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,8
7030,南西砦542,攻略済,1,-488,-1054,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,own,1,1
7031,南西砦543,失,1,-488,-1101,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7032,南西砦544,失,4,-482,-1140,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7033,南西砦545,失,3,-481,-1192,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7034,南西砦546,失,5,-480,-1232,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7035,南西砦547,失,4,-488,-1276,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,2
7036,南西砦548,失,5,-503,-21,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,0
7037,南西砦549,失,2,-509,-70,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,1,0
7038,南西砦550,失,1,-502,-108,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7039,南西砦551,失,5,-504,-154,,,,,,,,w1,2026-02-22 15:20:09.161195+00,true,other,0,1
7040,南西砦552,攻略済,3,-508,-196,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,0
7041,南西砦553,攻略済,3,-508,-240,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,0
7042,南西砦554,失,2,-509,-285,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7043,南西砦555,失,3,-510,-331,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7044,南西砦556,失,1,-507,-377,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,4
7045,南西砦557,失,1,-508,-419,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7046,南西砦558,失,3,-510,-458,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7047,南西砦559,失,3,-505,-679,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7048,南西砦560,失,1,-502,-728,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7049,南西砦561,失,1,-509,-767,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7050,南西砦562,失,5,-504,-813,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7051,南西砦563,失,3,-510,-856,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7052,南西砦564,失,2,-506,-905,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7053,南西砦565,失,3,-507,-947,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7054,南西砦566,失,4,-503,-989,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7055,南西砦567,失,5,-509,-1032,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,2,1
7056,南西砦568,失,3,-508,-1076,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,5
7057,南西砦569,失,1,-506,-1125,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7058,南西砦570,失,1,-502,-1163,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7059,南西砦571,失,1,-507,-1211,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7060,南西砦572,失,3,-503,-1256,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7061,南西砦573,失,2,-530,-47,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7062,南西砦574,攻略済,1,-529,-91,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,0
7063,南西砦575,失,4,-526,-129,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7064,南西砦576,失,5,-531,-175,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7065,南西砦577,攻略済,5,-525,-220,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,1
7066,南西砦578,失,3,-526,-268,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7067,南西砦579,失,4,-528,-305,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7068,南西砦580,失,3,-532,-352,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7069,南西砦581,失,3,-528,-398,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7070,南西砦582,失,3,-530,-440,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7071,南西砦583,失,2,-529,-480,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7072,南西砦584,失,5,-531,-663,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7073,南西砦585,失,1,-531,-708,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7074,南西砦586,失,1,-526,-744,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7075,南西砦587,失,2,-529,-795,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7076,南西砦588,失,3,-526,-834,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7077,南西砦589,失,5,-525,-876,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7078,南西砦590,失,2,-530,-921,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7079,南西砦591,失,5,-527,-967,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7080,南西砦592,失,2,-527,-1008,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,1,1
7081,南西砦593,失,3,-524,-1059,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,5
7082,南西砦594,失,3,-529,-1102,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7083,南西砦595,失,2,-524,-1141,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7084,南西砦596,失,4,-524,-1189,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7085,南西砦597,失,3,-530,-1235,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7086,南西砦598,失,2,-526,-1277,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7087,南西砦599,失,4,-552,-19,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7088,南西砦600,失,4,-548,-64,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7089,南西砦601,攻略済,1,-550,-106,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,3
7090,南西砦602,攻略済,2,-548,-156,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,1
7091,南西砦603,失,1,-549,-202,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7092,南西砦604,失,3,-552,-239,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,4
7093,南西砦605,失,1,-553,-282,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7094,南西砦606,失,5,-547,-331,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7095,南西砦607,失,4,-554,-373,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7096,南西砦608,失,5,-552,-421,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7097,南西砦609,失,3,-546,-463,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7098,南西砦610,失,3,-554,-683,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7099,南西砦611,失,4,-547,-729,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7100,南西砦612,攻略済,4,-554,-766,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,1
7101,南西砦613,失,3,-549,-815,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7102,南西砦614,失,4,-550,-857,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7103,南西砦615,失,3,-550,-904,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7104,南西砦616,失,1,-550,-944,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7105,南西砦617,攻略済,1,-550,-989,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,1,1
7106,南西砦618,失,3,-553,-1030,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7107,南西砦619,失,4,-547,-1076,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7108,南西砦620,失,1,-548,-1119,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7109,南西砦621,失,1,-548,-1169,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7110,南西砦622,失,3,-554,-1206,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7111,南西砦623,失,1,-551,-1257,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7112,南西砦624,失,4,-568,-44,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7113,南西砦625,失,2,-571,-92,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,5
7114,南西砦626,攻略済,3,-575,-128,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,1,2
7115,南西砦627,攻略済,1,-576,-174,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,0
7116,南西砦628,攻略済,3,-569,-224,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,0
7117,南西砦629,失,1,-568,-264,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7118,南西砦630,失,1,-576,-311,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,6
7119,南西砦631,失,1,-573,-355,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7120,南西砦632,失,1,-574,-399,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,4
7121,南西砦633,失,1,-570,-439,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7122,南西砦634,失,1,-572,-484,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7123,南西砦635,失,3,-571,-659,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7124,南西砦636,失,5,-575,-701,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7125,南西砦637,失,4,-572,-744,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7126,南西砦638,攻略済,3,-568,-789,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,1
7127,南西砦639,失,3,-568,-836,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7128,南西砦640,失,4,-573,-882,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,4
7129,南西砦641,失,1,-576,-921,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7130,南西砦642,攻略済,3,-570,-964,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,1,1
7131,南西砦643,失,3,-575,-1008,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7132,南西砦644,失,1,-568,-1055,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7133,南西砦645,失,1,-572,-1099,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7134,南西砦646,失,1,-575,-1148,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7135,南西砦647,失,4,-574,-1192,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7136,南西砦648,失,1,-576,-1233,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7137,南西砦649,失,2,-571,-1273,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7138,南西砦650,失,2,-591,-22,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7139,南西砦651,失,4,-597,-66,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7140,南西砦652,失,3,-595,-106,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7141,南西砦653,失,4,-597,-157,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7142,南西砦654,失,3,-598,-202,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7143,南西砦655,失,1,-591,-241,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7144,南西砦656,失,4,-592,-283,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7145,南西砦657,失,2,-594,-330,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,4
7146,南西砦658,失,5,-598,-374,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7147,南西砦659,失,5,-596,-419,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7148,南西砦660,失,1,-591,-462,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7149,南西砦661,失,2,-593,-684,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7150,南西砦662,失,3,-596,-725,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7151,南西砦663,失,1,-598,-773,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7152,南西砦664,攻略済,4,-597,-810,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,1,1
7153,南西砦665,攻略済,3,-594,-857,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,1,1
7154,南西砦666,失,1,-592,-899,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7155,南西砦667,失,3,-590,-944,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,1,1
7156,南西砦668,失,2,-595,-988,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7157,南西砦669,失,3,-590,-1035,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7158,南西砦670,失,2,-590,-1081,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7159,南西砦671,失,2,-597,-1126,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7160,南西砦672,失,1,-597,-1162,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7161,南西砦673,失,2,-598,-1212,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7162,南西砦674,失,3,-590,-1251,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7163,南西砦675,失,4,-619,-42,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7164,南西砦676,失,2,-619,-92,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7165,南西砦677,攻略済,1,-612,-128,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,0,0
7166,南西砦678,失,4,-613,-172,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7167,南西砦679,失,4,-618,-217,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7168,南西砦680,失,1,-616,-261,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7169,南西砦681,失,3,-619,-305,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7170,南西砦682,失,1,-613,-351,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,4
7171,南西砦683,失,3,-612,-400,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,7
7172,南西砦684,失,1,-615,-437,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,6
7173,南西砦685,失,3,-612,-480,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7174,南西砦686,失,3,-616,-661,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7175,南西砦687,失,5,-614,-700,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7176,南西砦688,失,2,-614,-751,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7177,南西砦689,失,2,-614,-794,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7178,南西砦690,攻略済,4,-620,-833,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,own,1,0
7179,南西砦691,失,2,-613,-878,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,1,1
7180,南西砦692,失,1,-619,-922,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7181,南西砦693,失,5,-617,-972,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7182,南西砦694,失,5,-617,-1014,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7183,南西砦695,失,3,-613,-1053,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7184,南西砦696,失,1,-616,-1101,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7185,南西砦697,失,2,-617,-1148,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7186,南西砦698,失,2,-620,-1191,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,7
7187,南西砦699,失,2,-618,-1228,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7188,南西砦700,失,2,-618,-1280,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7189,南西砦701,失,1,-638,-20,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7190,南西砦702,失,4,-642,-62,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7191,南西砦703,失,3,-639,-111,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7192,南西砦704,失,4,-635,-156,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7193,南西砦705,失,2,-637,-195,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7194,南西砦706,失,2,-634,-244,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7195,南西砦707,失,3,-642,-283,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7196,南西砦708,失,3,-636,-330,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7197,南西砦709,失,4,-638,-378,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7198,南西砦710,失,1,-640,-418,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7199,南西砦711,失,2,-640,-462,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7200,南西砦712,失,2,-638,-683,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7201,南西砦713,失,2,-634,-728,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7202,南西砦714,失,3,-639,-768,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7203,南西砦715,失,1,-637,-810,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7204,南西砦716,失,3,-639,-860,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7205,南西砦717,失,3,-634,-901,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7206,南西砦718,失,2,-638,-950,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,3
7207,南西砦719,失,5,-637,-991,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7208,南西砦720,失,2,-634,-1030,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7209,南西砦721,失,5,-637,-1077,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7210,南西砦722,失,5,-639,-1121,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7211,南西砦723,失,2,-635,-1167,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,7
7212,南西砦724,失,3,-641,-1207,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,5
7213,南西砦725,失,5,-639,-1256,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7214,南西砦726,失,2,-656,-44,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7215,南西砦727,失,1,-664,-86,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7216,南西砦728,失,5,-660,-134,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,8,0
7217,南西砦729,失,5,-662,-173,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7218,南西砦730,失,1,-663,-224,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7219,南西砦731,失,4,-657,-266,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7220,南西砦732,失,2,-657,-311,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7221,南西砦733,失,3,-663,-349,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,7
7222,南西砦734,失,4,-659,-394,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,7
7223,南西砦735,失,3,-657,-443,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,7
7224,南西砦736,失,5,-656,-480,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7225,南西砦737,失,2,-659,-529,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7226,南西砦738,失,2,-662,-576,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7227,南西砦739,失,3,-664,-612,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7228,南西砦740,失,3,-664,-660,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7229,南西砦741,失,5,-660,-707,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7230,南西砦742,失,3,-657,-744,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7231,南西砦743,失,3,-662,-789,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7232,南西砦744,失,1,-656,-839,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7233,南西砦745,失,2,-657,-884,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7234,南西砦746,失,5,-661,-920,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,2
7235,南西砦747,失,5,-658,-970,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,5
7236,南西砦748,失,2,-661,-1016,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7237,南西砦749,失,2,-661,-1053,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7238,南西砦750,失,1,-660,-1099,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7239,南西砦751,失,1,-663,-1143,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7240,南西砦752,失,5,-664,-1185,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7241,南西砦753,失,3,-657,-1228,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7242,南西砦754,失,3,-661,-1278,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7243,南西砦755,失,1,-682,-26,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7244,南西砦756,失,4,-681,-69,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7245,南西砦757,失,1,-682,-106,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7246,南西砦758,失,3,-678,-151,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,8,0
7247,南西砦759,失,2,-681,-199,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7248,南西砦760,失,1,-686,-241,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7249,南西砦761,失,1,-686,-286,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,1
7250,南西砦762,失,1,-678,-327,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7251,南西砦763,失,4,-679,-374,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7252,南西砦764,失,5,-680,-414,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,0
7253,南西砦765,失,5,-685,-465,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,8
7254,南西砦766,失,1,-686,-502,,,,,,,,w1,2026-02-22 15:20:10.363411+00,true,other,0,5
