地域,X,Y,種別,名称,★,MAP,自動出兵SC,備考
南東,571,-482,砦(em6),南東砦640,★3,https://c2.3gokushi.jp/map.php?x=571&y=-482,https://c2.3gokushi.jp/auto_send_troop/index.php?x=571&y=-482,
南東,972,-482,砦(cw2),南東砦1128,★3,https://c2.3gokushi.jp/map.php?x=972&y=-482,https://c2.3gokushi.jp/auto_send_troop/index.php?x=972&y=-482,
南東,1008,-482,砦(em6),南東砦1178,★3,https://c2.3gokushi.jp/map.php?x=1008&y=-482,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1008&y=-482,
南東,1053,-482,砦(cw2),南東砦1225,★1,https://c2.3gokushi.jp/map.php?x=1053&y=-482,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1053&y=-482,
南東,443,-483,砦(cw2),南東砦479,★5,https://c2.3gokushi.jp/map.php?x=443&y=-483,https://c2.3gokushi.jp/auto_send_troop/index.php?x=443&y=-483,
南東,486,-483,砦(em6),南東砦535,★2,https://c2.3gokushi.jp/map.php?x=486&y=-483,https://c2.3gokushi.jp/auto_send_troop/index.php?x=486&y=-483,
南東,487,-483,砦(cw2),南東砦537,★2,https://c2.3gokushi.jp/map.php?x=487&y=-483,https://c2.3gokushi.jp/auto_send_troop/index.php?x=487&y=-483,
南東,528,-483,砦(cw2),南東砦591,★3,https://c2.3gokushi.jp/map.php?x=528&y=-483,https://c2.3gokushi.jp/auto_send_troop/index.php?x=528&y=-483,
南東,1146,-483,砦(em6),南東砦1289,★2,https://c2.3gokushi.jp/map.php?x=1146&y=-483,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1146&y=-483,
南東,524,-484,砦(em6),南東砦589,★1,https://c2.3gokushi.jp/map.php?x=524&y=-484,https://c2.3gokushi.jp/auto_send_troop/index.php?x=524&y=-484,
南東,749,-484,砦(em6),南東砦856,★5,https://c2.3gokushi.jp/map.php?x=749&y=-484,https://c2.3gokushi.jp/auto_send_troop/index.php?x=749&y=-484,
南東,836,-484,砦(em6),南東砦958,★1,https://c2.3gokushi.jp/map.php?x=836&y=-484,https://c2.3gokushi.jp/auto_send_troop/index.php?x=836&y=-484,
南東,1099,-484,砦(em6),南東砦1257,★3,https://c2.3gokushi.jp/map.php?x=1099&y=-484,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1099&y=-484,
南東,444,-485,砦(em6),南東砦477,★1,https://c2.3gokushi.jp/map.php?x=444&y=-485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=444&y=-485,
南東,616,-485,砦(em6),南東砦691,★3,https://c2.3gokushi.jp/map.php?x=616&y=-485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=616&y=-485,
南東,834,-485,砦(cw2),南東砦960,★5,https://c2.3gokushi.jp/map.php?x=834&y=-485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=834&y=-485,
南東,924,-485,砦(cw2),南東砦1070,★1,https://c2.3gokushi.jp/map.php?x=924&y=-485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=924&y=-485,
南東,1010,-485,砦(cw2),南東砦1180,★3,https://c2.3gokushi.jp/map.php?x=1010&y=-485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1010&y=-485,
南東,1192,-485,砦(em6),南東砦1324,★1,https://c2.3gokushi.jp/map.php?x=1192&y=-485,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1192&y=-485,
南東,662,-486,砦(cw2),南東砦744,★1,https://c2.3gokushi.jp/map.php?x=662&y=-486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=662&y=-486,
南東,1102,-486,砦(cw2),南東砦1259,★3,https://c2.3gokushi.jp/map.php?x=1102&y=-486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1102&y=-486,
南東,1234,-486,砦(cw2),南東砦1368,★1,https://c2.3gokushi.jp/map.php?x=1234&y=-486,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1234&y=-486,
南東,617,-487,砦(cw2),南東砦693,★2,https://c2.3gokushi.jp/map.php?x=617&y=-487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=617&y=-487,
南東,660,-487,砦(em6),南東砦742,★1,https://c2.3gokushi.jp/map.php?x=660&y=-487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=660&y=-487,
南東,748,-487,砦(cw2),南東砦858,★3,https://c2.3gokushi.jp/map.php?x=748&y=-487,https://c2.3gokushi.jp/auto_send_troop/index.php?x=748&y=-487,
南東,706,-488,砦(cw2),南東砦802,★3,https://c2.3gokushi.jp/map.php?x=706&y=-488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=706&y=-488,
南東,793,-488,砦(cw2),南東砦910,★1,https://c2.3gokushi.jp/map.php?x=793&y=-488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=793&y=-488,
南東,882,-488,砦(em6),南東砦1013,★1,https://c2.3gokushi.jp/map.php?x=882&y=-488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=882&y=-488,
南東,921,-488,砦(em6),南東砦1068,★1,https://c2.3gokushi.jp/map.php?x=921&y=-488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=921&y=-488,
南東,966,-488,砦(em6),南東砦1126,★1,https://c2.3gokushi.jp/map.php?x=966&y=-488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=966&y=-488,
南東,1275,-488,砦(cw2),南東砦1421,★1,https://c2.3gokushi.jp/map.php?x=1275&y=-488,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1275&y=-488,
南東,948,-502,砦(cw2),南東砦1100,★1,https://c2.3gokushi.jp/map.php?x=948&y=-502,https://c2.3gokushi.jp/auto_send_troop/index.php?x=948&y=-502,
南東,1169,-502,砦(em6),南東砦1307,★4,https://c2.3gokushi.jp/map.php?x=1169&y=-502,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1169&y=-502,
南東,421,-503,砦(em6),南東砦449,★3,https://c2.3gokushi.jp/map.php?x=421&y=-503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=421&y=-503,
南東,464,-503,砦(cw2),南東砦509,★3,https://c2.3gokushi.jp/map.php?x=464&y=-503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=464&y=-503,
南東,769,-503,砦(em6),南東砦883,★1,https://c2.3gokushi.jp/map.php?x=769&y=-503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=769&y=-503,
南東,811,-503,砦(cw2),南東砦935,★1,https://c2.3gokushi.jp/map.php?x=811&y=-503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=811&y=-503,
南東,1076,-503,砦(em6),南東砦1243,★2,https://c2.3gokushi.jp/map.php?x=1076&y=-503,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1076&y=-503,
南東,905,-504,砦(em6),南東砦1041,★1,https://c2.3gokushi.jp/map.php?x=905&y=-504,https://c2.3gokushi.jp/auto_send_troop/index.php?x=905&y=-504,
南東,1163,-504,砦(cw2),南東砦1309,★1,https://c2.3gokushi.jp/map.php?x=1163&y=-504,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1163&y=-504,
南東,419,-505,砦(cw2),南東砦451,★3,https://c2.3gokushi.jp/map.php?x=419&y=-505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=419&y=-505,
南東,766,-505,砦(cw2),南東砦885,★3,https://c2.3gokushi.jp/map.php?x=766&y=-505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=766&y=-505,
南東,810,-505,砦(em6),南東砦933,★5,https://c2.3gokushi.jp/map.php?x=810&y=-505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=810&y=-505,
南東,950,-505,砦(em6),南東砦1098,★2,https://c2.3gokushi.jp/map.php?x=950&y=-505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=950&y=-505,
南東,1211,-505,砦(em6),南東砦1346,★2,https://c2.3gokushi.jp/map.php?x=1211&y=-505,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1211&y=-505,
南東,681,-506,砦(cw2),南東砦774,★3,https://c2.3gokushi.jp/map.php?x=681&y=-506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=681&y=-506,
南東,857,-506,砦(cw2),南東砦988,★2,https://c2.3gokushi.jp/map.php?x=857&y=-506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=857&y=-506,
南東,1210,-506,砦(cw2),南東砦1348,★2,https://c2.3gokushi.jp/map.php?x=1210&y=-506,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1210&y=-506,
南東,725,-507,砦(em6),南東砦830,★1,https://c2.3gokushi.jp/map.php?x=725&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=725&y=-507,
南東,728,-507,砦(cw2),南東砦832,★4,https://c2.3gokushi.jp/map.php?x=728&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=728&y=-507,
南東,854,-507,砦(em6),南東砦986,★4,https://c2.3gokushi.jp/map.php?x=854&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=854&y=-507,
南東,901,-507,砦(cw2),南東砦1043,★3,https://c2.3gokushi.jp/map.php?x=901&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=901&y=-507,
南東,989,-507,砦(cw2),南東砦1158,★2,https://c2.3gokushi.jp/map.php?x=989&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=989&y=-507,
南東,1032,-507,砦(em6),南東砦1203,★4,https://c2.3gokushi.jp/map.php?x=1032&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1032&y=-507,
南東,1036,-507,砦(cw2),南東砦1205,★3,https://c2.3gokushi.jp/map.php?x=1036&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1036&y=-507,
南東,1074,-507,砦(cw2),南東砦1245,★5,https://c2.3gokushi.jp/map.php?x=1074&y=-507,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1074&y=-507,
南東,1119,-508,砦(cw2),南東砦1277,★2,https://c2.3gokushi.jp/map.php?x=1119&y=-508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1119&y=-508,
南東,1256,-508,砦(em6),南東砦1393,★3,https://c2.3gokushi.jp/map.php?x=1256&y=-508,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1256&y=-508,
南東,466,-509,砦(em6),南東砦507,★1,https://c2.3gokushi.jp/map.php?x=466&y=-509,https://c2.3gokushi.jp/auto_send_troop/index.php?x=466&y=-509,
南東,682,-509,砦(em6),南東砦772,★3,https://c2.3gokushi.jp/map.php?x=682&y=-509,https://c2.3gokushi.jp/auto_send_troop/index.php?x=682&y=-509,
南東,993,-509,砦(em6),南東砦1156,★1,https://c2.3gokushi.jp/map.php?x=993&y=-509,https://c2.3gokushi.jp/auto_send_troop/index.php?x=993&y=-509,
南東,1121,-509,砦(em6),南東砦1275,★4,https://c2.3gokushi.jp/map.php?x=1121&y=-509,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1121&y=-509,
南東,1257,-510,砦(cw2),南東砦1395,★5,https://c2.3gokushi.jp/map.php?x=1257&y=-510,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1257&y=-510,
南東,515,-515,砦(cw2),応龍：北西砦9,★4,https://c2.3gokushi.jp/map.php?x=515&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=515&y=-515,
南東,515,-515,砦(em6),応龍：北西砦9,★4,https://c2.3gokushi.jp/map.php?x=515&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=515&y=-515,
南東,527,-515,砦(cw2),応龍：北西砦8,★4,https://c2.3gokushi.jp/map.php?x=527&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=527&y=-515,
南東,527,-515,砦(em6),応龍：北西砦8,★4,https://c2.3gokushi.jp/map.php?x=527&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=527&y=-515,
南東,539,-515,砦(cw2),応龍：北西砦7,★4,https://c2.3gokushi.jp/map.php?x=539&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=539&y=-515,
南東,539,-515,砦(em6),応龍：北西砦7,★4,https://c2.3gokushi.jp/map.php?x=539&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=539&y=-515,
南東,563,-515,砦(cw2),応龍：北西砦6,★4,https://c2.3gokushi.jp/map.php?x=563&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=563&y=-515,
南東,563,-515,砦(em6),応龍：北西砦6,★4,https://c2.3gokushi.jp/map.php?x=563&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=563&y=-515,
南東,575,-515,砦(cw2),応龍：北東砦5,★4,https://c2.3gokushi.jp/map.php?x=575&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=575&y=-515,
南東,575,-515,砦(em6),応龍：北東砦5,★4,https://c2.3gokushi.jp/map.php?x=575&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=575&y=-515,
南東,587,-515,砦(cw2),応龍：北東砦4,★4,https://c2.3gokushi.jp/map.php?x=587&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=587&y=-515,
南東,587,-515,砦(em6),応龍：北東砦4,★4,https://c2.3gokushi.jp/map.php?x=587&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=587&y=-515,
南東,611,-515,砦(cw2),応龍：北東砦3,★4,https://c2.3gokushi.jp/map.php?x=611&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=611&y=-515,
南東,611,-515,砦(em6),応龍：北東砦3,★4,https://c2.3gokushi.jp/map.php?x=611&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=611&y=-515,
南東,623,-515,砦(cw2),応龍：北東砦2,★4,https://c2.3gokushi.jp/map.php?x=623&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=623&y=-515,
南東,623,-515,砦(em6),応龍：北東砦2,★4,https://c2.3gokushi.jp/map.php?x=623&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=623&y=-515,
南東,635,-515,砦(cw2),応龍：北東砦1,★4,https://c2.3gokushi.jp/map.php?x=635&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=635&y=-515,
南東,635,-515,砦(em6),応龍：北東砦1,★4,https://c2.3gokushi.jp/map.php?x=635&y=-515,https://c2.3gokushi.jp/auto_send_troop/index.php?x=635&y=-515,
南東,840,-524,砦(cw2),南東砦961,★1,https://c2.3gokushi.jp/map.php?x=840&y=-524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=840&y=-524,
南東,881,-524,砦(em6),南東砦1014,★5,https://c2.3gokushi.jp/map.php?x=881&y=-524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=881&y=-524,
南東,1009,-524,砦(cw2),南東砦1181,★2,https://c2.3gokushi.jp/map.php?x=1009&y=-524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1009&y=-524,
南東,1100,-524,砦(em6),南東砦1258,★4,https://c2.3gokushi.jp/map.php?x=1100&y=-524,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1100&y=-524,
南東,657,-525,砦(em6),南東砦743,★3,https://c2.3gokushi.jp/map.php?x=657&y=-525,https://c2.3gokushi.jp/auto_send_troop/index.php?x=657&y=-525,
南東,795,-525,砦(cw2),南東砦911,★3,https://c2.3gokushi.jp/map.php?x=795&y=-525,https://c2.3gokushi.jp/auto_send_troop/index.php?x=795&y=-525,
南東,923,-525,砦(cw2),南東砦1071,★3,https://c2.3gokushi.jp/map.php?x=923&y=-525,https://c2.3gokushi.jp/auto_send_troop/index.php?x=923&y=-525,
南東,1185,-525,砦(em6),南東砦1325,★2,https://c2.3gokushi.jp/map.php?x=1185&y=-525,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1185&y=-525,
南東,437,-526,砦(cw2),南東砦480,★3,https://c2.3gokushi.jp/map.php?x=437&y=-526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=437&y=-526,
南東,704,-526,砦(em6),南東砦801,★4,https://c2.3gokushi.jp/map.php?x=704&y=-526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=704&y=-526,
南東,1184,-526,砦(cw2),南東砦1327,★1,https://c2.3gokushi.jp/map.php?x=1184&y=-526,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1184&y=-526,
南東,515,-527,砦(cw2),応龍：北西砦26,★4,https://c2.3gokushi.jp/map.php?x=515&y=-527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=515&y=-527,
南東,515,-527,砦(em6),応龍：北西砦26,★4,https://c2.3gokushi.jp/map.php?x=515&y=-527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=515&y=-527,
南東,635,-527,砦(cw2),応龍：北東砦19,★4,https://c2.3gokushi.jp/map.php?x=635&y=-527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=635&y=-527,
南東,635,-527,砦(em6),応龍：北東砦19,★4,https://c2.3gokushi.jp/map.php?x=635&y=-527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=635&y=-527,
南東,971,-527,砦(cw2),南東砦1129,★2,https://c2.3gokushi.jp/map.php?x=971&y=-527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=971&y=-527,
南東,1228,-527,砦(em6),南東砦1367,★3,https://c2.3gokushi.jp/map.php?x=1228&y=-527,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1228&y=-527,
南東,485,-528,砦(em6),南東砦536,★3,https://c2.3gokushi.jp/map.php?x=485&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=485&y=-528,
南東,660,-528,砦(cw2),南東砦745,★2,https://c2.3gokushi.jp/map.php?x=660&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=660&y=-528,
南東,744,-528,砦(cw2),南東砦859,★2,https://c2.3gokushi.jp/map.php?x=744&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=744&y=-528,
南東,789,-528,砦(em6),南東砦909,★3,https://c2.3gokushi.jp/map.php?x=789&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=789&y=-528,
南東,837,-528,砦(em6),南東砦959,★5,https://c2.3gokushi.jp/map.php?x=837&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=837&y=-528,
南東,922,-528,砦(em6),南東砦1069,★4,https://c2.3gokushi.jp/map.php?x=922&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=922&y=-528,
南東,1233,-528,砦(cw2),南東砦1369,★5,https://c2.3gokushi.jp/map.php?x=1233&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1233&y=-528,
南東,1279,-528,砦(cw2),南東砦1422,★1,https://c2.3gokushi.jp/map.php?x=1279&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1279&y=-528,
南東,1280,-528,砦(em6),南東砦1420,★4,https://c2.3gokushi.jp/map.php?x=1280&y=-528,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1280&y=-528,
南東,877,-529,砦(cw2),南東砦1016,★5,https://c2.3gokushi.jp/map.php?x=877&y=-529,https://c2.3gokushi.jp/auto_send_troop/index.php?x=877&y=-529,
南東,485,-530,砦(cw2),南東砦538,★3,https://c2.3gokushi.jp/map.php?x=485&y=-530,https://c2.3gokushi.jp/auto_send_troop/index.php?x=485&y=-530,
南東,746,-530,砦(em6),南東砦857,★1,https://c2.3gokushi.jp/map.php?x=746&y=-530,https://c2.3gokushi.jp/auto_send_troop/index.php?x=746&y=-530,
南東,964,-530,砦(em6),南東砦1127,★2,https://c2.3gokushi.jp/map.php?x=964&y=-530,https://c2.3gokushi.jp/auto_send_troop/index.php?x=964&y=-530,
南東,1008,-530,砦(em6),南東砦1179,★3,https://c2.3gokushi.jp/map.php?x=1008&y=-530,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1008&y=-530,
南東,1059,-530,砦(cw2),南東砦1226,★2,https://c2.3gokushi.jp/map.php?x=1059&y=-530,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1059&y=-530,
南東,1098,-530,砦(cw2),南東砦1260,★1,https://c2.3gokushi.jp/map.php?x=1098&y=-530,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1098&y=-530,
南東,707,-531,砦(cw2),南東砦803,★3,https://c2.3gokushi.jp/map.php?x=707&y=-531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=707&y=-531,
南東,1147,-531,砦(cw2),南東砦1292,★2,https://c2.3gokushi.jp/map.php?x=1147&y=-531,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1147&y=-531,
南東,440,-532,砦(em6),南東砦478,★3,https://c2.3gokushi.jp/map.php?x=440&y=-532,https://c2.3gokushi.jp/auto_send_troop/index.php?x=440&y=-532,
南東,1053,-532,砦(em6),南東砦1224,★3,https://c2.3gokushi.jp/map.php?x=1053&y=-532,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1053&y=-532,
南東,1140,-532,砦(em6),南東砦1290,★4,https://c2.3gokushi.jp/map.php?x=1140&y=-532,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1140&y=-532,
南東,515,-539,砦(cw2),応龍：北西砦27,★4,https://c2.3gokushi.jp/map.php?x=515&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=515&y=-539,
南東,515,-539,砦(em6),応龍：北西砦27,★4,https://c2.3gokushi.jp/map.php?x=515&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=515&y=-539,
南東,539,-539,砦(cw2),応龍：北西砦38,★5,https://c2.3gokushi.jp/map.php?x=539&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=539&y=-539,
南東,539,-539,砦(em6),応龍：北西砦38,★5,https://c2.3gokushi.jp/map.php?x=539&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=539&y=-539,
南東,551,-539,砦(cw2),応龍：北西砦37,★5,https://c2.3gokushi.jp/map.php?x=551&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=551&y=-539,
南東,551,-539,砦(em6),応龍：北西砦37,★5,https://c2.3gokushi.jp/map.php?x=551&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=551&y=-539,
南東,563,-539,砦(cw2),応龍：北西砦36,★5,https://c2.3gokushi.jp/map.php?x=563&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=563&y=-539,
南東,563,-539,砦(em6),応龍：北西砦36,★5,https://c2.3gokushi.jp/map.php?x=563&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=563&y=-539,
南東,587,-539,砦(cw2),応龍：北東砦35,★5,https://c2.3gokushi.jp/map.php?x=587&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=587&y=-539,
南東,587,-539,砦(em6),応龍：北東砦35,★5,https://c2.3gokushi.jp/map.php?x=587&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=587&y=-539,
南東,599,-539,砦(cw2),応龍：北東砦34,★5,https://c2.3gokushi.jp/map.php?x=599&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=599&y=-539,
南東,599,-539,砦(em6),応龍：北東砦34,★5,https://c2.3gokushi.jp/map.php?x=599&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=599&y=-539,
南東,611,-539,砦(cw2),応龍：北東砦33,★5,https://c2.3gokushi.jp/map.php?x=611&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=611&y=-539,
南東,611,-539,砦(em6),応龍：北東砦33,★5,https://c2.3gokushi.jp/map.php?x=611&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=611&y=-539,
南東,635,-539,砦(cw2),応龍：北東砦20,★4,https://c2.3gokushi.jp/map.php?x=635&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=635&y=-539,
南東,635,-539,砦(em6),応龍：北東砦20,★4,https://c2.3gokushi.jp/map.php?x=635&y=-539,https://c2.3gokushi.jp/auto_send_troop/index.php?x=635&y=-539,
南東,725,-546,砦(em6),南東砦831,★1,https://c2.3gokushi.jp/map.php?x=725&y=-546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=725&y=-546,
南東,766,-546,砦(em6),南東砦884,★1,https://c2.3gokushi.jp/map.php?x=766&y=-546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=766&y=-546,
南東,811,-546,砦(cw2),南東砦936,★5,https://c2.3gokushi.jp/map.php?x=811&y=-546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=811&y=-546,
南東,855,-546,砦(em6),南東砦987,★2,https://c2.3gokushi.jp/map.php?x=855&y=-546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=855&y=-546,
南東,947,-546,砦(em6),南東砦1099,★3,https://c2.3gokushi.jp/map.php?x=947&y=-546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=947&y=-546,
南東,1258,-546,砦(cw2),南東砦1396,★1,https://c2.3gokushi.jp/map.php?x=1258&y=-546,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1258&y=-546,
南東,900,-547,砦(cw2),南東砦1044,★5,https://c2.3gokushi.jp/map.php?x=900&y=-547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=900&y=-547,
南東,902,-547,砦(em6),南東砦1042,★2,https://c2.3gokushi.jp/map.php?x=902&y=-547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=902&y=-547,
南東,1034,-547,砦(cw2),南東砦1206,★2,https://c2.3gokushi.jp/map.php?x=1034&y=-547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1034&y=-547,
南東,1164,-547,砦(cw2),南東砦1310,★5,https://c2.3gokushi.jp/map.php?x=1164&y=-547,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1164&y=-547,
南東,992,-548,砦(em6),南東砦1157,★3,https://c2.3gokushi.jp/map.php?x=992&y=-548,https://c2.3gokushi.jp/auto_send_troop/index.php?x=992&y=-548,
南東,1209,-548,砦(cw2),南東砦1349,★4,https://c2.3gokushi.jp/map.php?x=1209&y=-548,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1209&y=-548,
南東,1209,-548,砦(em6),南東砦1347,★1,https://c2.3gokushi.jp/map.php?x=1209&y=-548,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1209&y=-548,
南東,459,-549,砦(cw2),南東砦510,★2,https://c2.3gokushi.jp/map.php?x=459&y=-549,https://c2.3gokushi.jp/auto_send_troop/index.php?x=459&y=-549,
南東,815,-549,砦(em6),南東砦934,★3,https://c2.3gokushi.jp/map.php?x=815&y=-549,https://c2.3gokushi.jp/auto_send_troop/index.php?x=815&y=-549,
南東,1125,-549,砦(em6),南東砦1276,★3,https://c2.3gokushi.jp/map.php?x=1125&y=-549,https://c2.3gokushi.jp/auto_send_troop/index.php?x=1125&y=-549,
南東,683,-550,砦(cw2),南東砦775,★3,https://c2.3gokushi.jp/map.php?x=683&y=-550,https://c2.3gokushi.jp/auto_send_troop/index.php?x=683&y=-550,
南東,416,-551,砦(cw2),南東砦452,★1,https://c2.3gokushi.jp/map.php?x=416&y=-551,https://c2.3gokushi.jp/auto_send_troop/index.php?x=416&y=-551,
南東,422,-551,砦(em6),南東砦450,★2,https://c2.3gokushi.jp/map.php?x=422&y=-551,https://c2.3gokushi.jp/auto_send_troop/index.php?x=422&y=-551,
南東,539,-551,砦(cw2),応龍：北西砦49,★5,https://c2.3gokushi.jp/map.php?x=539&y=-551,https://c2.3gokushi.jp/auto_send_troop/index.php?x=539&y=-551,
南東,539,-551,砦(em6),応龍：北西砦49,★5,https://c2.3gokushi.jp/map.php?x=539&y=-551,https://c2.3gokushi.jp/auto_send_troop/index.php?x=539&y=-551,
南東,611,-551,砦(cw2),応龍：北東砦45,★5,https://c2.3gokushi.jp/map.php?x=611&y=-551,https://c2.3gokushi.jp/auto_send_troop/index.php?x=611&y=-551,
