npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id
北西砦757,未攻略,1,-659,1146,,,,,,,,e1
北西砦758,未攻略,2,-656,1184,,,,,,,,e1
北西砦759,未攻略,2,-659,1236,,,,,,,,e1
北西砦760,未攻略,2,-664,1278,,,,,,,,e1
北西砦770,未攻略,3,-679,417,,,,,,,,e1
北西砦771,未攻略,3,-681,459,,,,,,,,e1
北西砦772,未攻略,5,-679,507,,,,,,,,e1
北西砦773,未攻略,3,-685,548,,,,,,,,e1
北西砦774,未攻略,2,-679,598,,,,,,,,e1
北西砦775,未攻略,2,-682,637,,,,,,,,e1
北西砦776,未攻略,2,-684,680,,,,,,,,e1
北西砦777,未攻略,1,-678,723,,,,,,,,e1
北西砦778,未攻略,2,-684,774,,,,,,,,e1
北西砦779,未攻略,1,-685,811,,,,,,,,e1
北西砦780,未攻略,3,-685,854,,,,,,,,e1
北西砦781,未攻略,1,-681,906,,,,,,,,e1
北西砦782,未攻略,2,-681,944,,,,,,,,e1
北西砦783,未攻略,2,-685,991,,,,,,,,e1
北西砦784,未攻略,4,-682,1038,,,,,,,,e1
北西砦785,未攻略,1,-681,1082,,,,,,,,e1
北西砦786,未攻略,1,-684,1118,,,,,,,,e1
北西砦787,未攻略,3,-686,1169,,,,,,,,e1
北西砦788,未攻略,3,-678,1207,,,,,,,,e1
北西砦789,未攻略,2,-685,1253,,,,,,,,e1
北西砦799,未攻略,4,-700,443,,,,,,,,e1
北西砦800,未攻略,2,-703,482,,,,,,,,e1
北西砦801,未攻略,2,-704,525,,,,,,,,e1
北西砦802,未攻略,2,-703,572,,,,,,,,e1
北西砦803,未攻略,3,-708,615,,,,,,,,e1
北西砦804,未攻略,1,-705,664,,,,,,,,e1
北西砦805,未攻略,2,-704,702,,,,,,,,e1
北西砦806,未攻略,3,-704,749,,,,,,,,e1
北西砦807,未攻略,5,-706,794,,,,,,,,e1
北西砦808,未攻略,1,-701,832,,,,,,,,e1
北西砦809,未攻略,3,-701,877,,,,,,,,e1
北西砦810,未攻略,3,-704,922,,,,,,,,e1
北西砦811,未攻略,5,-707,972,,,,,,,,e1
北西砦812,未攻略,1,-705,1009,,,,,,,,e1
北西砦813,未攻略,1,-702,1057,,,,,,,,e1
北西砦814,未攻略,3,-700,1098,,,,,,,,e1
北西砦815,未攻略,1,-705,1147,,,,,,,,e1
北西砦816,未攻略,1,-704,1192,,,,,,,,e1
北西砦817,未攻略,1,-701,1235,,,,,,,,e1
北西砦818,未攻略,5,-707,1280,,,,,,,,e1
北西砦828,未攻略,1,-725,417,,,,,,,,e1
北西砦829,未攻略,3,-729,460,,,,,,,,e1
北西砦830,未攻略,2,-730,505,,,,,,,,e1
北西砦831,未攻略,3,-726,550,,,,,,,,e1
北西砦832,未攻略,1,-727,592,,,,,,,,e1
北西砦833,未攻略,3,-722,636,,,,,,,,e1
北西砦834,未攻略,2,-724,686,,,,,,,,e1
北西砦835,未攻略,2,-728,726,,,,,,,,e1
北西砦836,未攻略,3,-722,771,,,,,,,,e1
北西砦837,未攻略,2,-727,810,,,,,,,,e1
北西砦838,未攻略,5,-726,860,,,,,,,,e1
北西砦839,未攻略,3,-725,898,,,,,,,,e1
北西砦840,未攻略,1,-724,947,,,,,,,,e1
北西砦841,未攻略,3,-729,991,,,,,,,,e1
北西砦842,未攻略,2,-730,1035,,,,,,,,e1
北西砦843,未攻略,1,-726,1164,,,,,,,,e1
北西砦844,未攻略,3,-729,1213,,,,,,,,e1
北西砦845,未攻略,2,-728,1252,,,,,,,,e1
北西砦855,未攻略,3,-749,438,,,,,,,,e1
北西砦856,未攻略,4,-748,486,,,,,,,,e1
北西砦857,未攻略,4,-749,532,,,,,,,,e1
北西砦858,未攻略,2,-746,568,,,,,,,,e1
北西砦859,未攻略,3,-750,618,,,,,,,,e1
北西砦860,未攻略,3,-745,663,,,,,,,,e1
北西砦861,未攻略,3,-746,703,,,,,,,,e1
北西砦862,未攻略,1,-744,748,,,,,,,,e1
北西砦863,未攻略,2,-744,793,,,,,,,,e1
北西砦864,未攻略,2,-745,834,,,,,,,,e1
北西砦865,未攻略,2,-744,878,,,,,,,,e1
北西砦866,未攻略,3,-750,925,,,,,,,,e1
北西砦867,未攻略,2,-748,967,,,,,,,,e1
北西砦868,未攻略,4,-745,1009,,,,,,,,e1
北西砦869,未攻略,2,-750,1187,,,,,,,,e1
北西砦870,未攻略,2,-748,1235,,,,,,,,e1
北西砦871,未攻略,2,-747,1277,,,,,,,,e1
北西砦881,未攻略,1,-766,418,,,,,,,,e1
北西砦882,未攻略,2,-772,464,,,,,,,,e1
北西砦883,未攻略,3,-771,508,,,,,,,,e1
北西砦884,未攻略,1,-773,546,,,,,,,,e1
北西砦885,未攻略,1,-769,597,,,,,,,,e1
北西砦886,未攻略,4,-771,634,,,,,,,,e1
北西砦887,未攻略,1,-768,684,,,,,,,,e1
北西砦888,未攻略,1,-770,725,,,,,,,,e1
北西砦889,未攻略,1,-767,771,,,,,,,,e1
北西砦890,未攻略,4,-771,817,,,,,,,,e1
北西砦891,未攻略,5,-774,857,,,,,,,,e1
北西砦892,未攻略,3,-767,902,,,,,,,,e1
北西砦893,未攻略,1,-768,942,,,,,,,,e1
北西砦894,未攻略,2,-772,987,,,,,,,,e1
北西砦895,未攻略,3,-770,1034,,,,,,,,e1
北西砦896,未攻略,1,-773,1163,,,,,,,,e1
北西砦897,未攻略,1,-773,1206,,,,,,,,e1
北西砦898,未攻略,3,-770,1258,,,,,,,,e1
北西砦907,未攻略,2,-788,436,,,,,,,,e1
北西砦908,未攻略,1,-794,484,,,,,,,,e1
北西砦909,未攻略,2,-792,524,,,,,,,,e1
北西砦910,未攻略,2,-794,574,,,,,,,,e1
北西砦911,未攻略,1,-796,613,,,,,,,,e1
北西砦912,未攻略,3,-795,658,,,,,,,,e1
北西砦913,未攻略,2,-789,700,,,,,,,,e1
北西砦914,未攻略,2,-790,745,,,,,,,,e1
北西砦915,未攻略,2,-790,794,,,,,,,,e1
北西砦916,未攻略,2,-789,838,,,,,,,,e1
北西砦917,未攻略,3,-790,877,,,,,,,,e1
北西砦918,未攻略,3,-793,923,,,,,,,,e1
北西砦919,未攻略,4,-791,968,,,,,,,,e1
北西砦920,未攻略,2,-793,1015,,,,,,,,e1
北西砦921,未攻略,2,-794,1187,,,,,,,,e1
北西砦922,未攻略,3,-790,1232,,,,,,,,e1
北西砦923,未攻略,2,-789,1279,,,,,,,,e1
北西砦931,未攻略,5,-811,421,,,,,,,,e1
北西砦932,未攻略,3,-816,462,,,,,,,,e1
北西砦933,未攻略,4,-812,503,,,,,,,,e1
北西砦934,未攻略,1,-815,547,,,,,,,,e1
北西砦935,未攻略,2,-814,590,,,,,,,,e1
北西砦936,未攻略,3,-814,641,,,,,,,,e1
北西砦937,未攻略,1,-812,681,,,,,,,,e1
北西砦938,未攻略,2,-810,727,,,,,,,,e1
北西砦939,未攻略,3,-818,773,,,,,,,,e1
北西砦940,未攻略,1,-817,816,,,,,,,,e1
北西砦941,未攻略,2,-814,854,,,,,,,,e1
北西砦942,未攻略,3,-813,900,,,,,,,,e1
北西砦943,未攻略,4,-817,947,,,,,,,,e1
北西砦944,未攻略,2,-817,987,,,,,,,,e1
北西砦945,未攻略,1,-814,1036,,,,,,,,e1
北西砦946,未攻略,3,-818,1166,,,,,,,,e1
北西砦947,未攻略,2,-815,1207,,,,,,,,e1
北西砦948,未攻略,5,-810,1250,,,,,,,,e1
北西砦957,未攻略,4,-839,437,,,,,,,,e1
北西砦958,未攻略,1,-832,487,,,,,,,,e1
北西砦959,未攻略,5,-837,526,,,,,,,,e1
北西砦960,未攻略,2,-837,576,,,,,,,,e1
北西砦961,未攻略,3,-837,613,,,,,,,,e1
北西砦962,未攻略,1,-833,656,,,,,,,,e1
北西砦963,未攻略,4,-840,708,,,,,,,,e1
北西砦964,未攻略,2,-832,744,,,,,,,,e1
北西砦965,未攻略,4,-836,792,,,,,,,,e1
北西砦966,未攻略,2,-836,832,,,,,,,,e1
北西砦967,未攻略,5,-837,877,,,,,,,,e1
北西砦968,未攻略,2,-834,923,,,,,,,,e1
北西砦969,未攻略,3,-833,965,,,,,,,,e1
北西砦970,未攻略,1,-839,1015,,,,,,,,e1
北西砦971,未攻略,2,-833,1056,,,,,,,,e1
北西砦972,未攻略,1,-838,1101,,,,,,,,e1
北西砦973,未攻略,3,-832,1145,,,,,,,,e1
北西砦974,未攻略,5,-836,1187,,,,,,,,e1
北西砦975,未攻略,3,-832,1231,,,,,,,,e1
北西砦976,未攻略,2,-836,1274,,,,,,,,e1
北西砦984,未攻略,3,-857,417,,,,,,,,e1
北西砦985,未攻略,5,-856,460,,,,,,,,e1
北西砦986,未攻略,1,-862,509,,,,,,,,e1
北西砦987,未攻略,3,-860,546,,,,,,,,e1
北西砦988,未攻略,2,-854,597,,,,,,,,e1
北西砦989,未攻略,4,-861,642,,,,,,,,e1
北西砦990,未攻略,2,-862,686,,,,,,,,e1
北西砦991,未攻略,1,-854,728,,,,,,,,e1
北西砦992,未攻略,5,-861,769,,,,,,,,e1
北西砦993,未攻略,4,-856,813,,,,,,,,e1
北西砦994,未攻略,1,-858,860,,,,,,,,e1
北西砦995,未攻略,1,-862,903,,,,,,,,e1
北西砦996,未攻略,3,-855,946,,,,,,,,e1
北西砦997,未攻略,1,-861,994,,,,,,,,e1
北西砦998,未攻略,1,-861,1038,,,,,,,,e1
北西砦999,未攻略,1,-861,1077,,,,,,,,e1
六白：南西砦10,未攻略,5,-792,1064,,,,,,,,e1
六白：南西砦11,未攻略,5,-804,1064,,,,,,,,e1
六白：南西砦12,未攻略,5,-816,1064,,,,,,,,e1
六白：南西砦19,未攻略,5,-816,1088,,,,,,,,e1
六白：南西砦20,未攻略,5,-816,1076,,,,,,,,e1
六白：南東砦15,未攻略,5,-744,1088,,,,,,,,e1
六白：南東砦16,未攻略,5,-744,1076,,,,,,,,e1
六白：南東砦7,未攻略,5,-744,1064,,,,,,,,e1
六白：南東砦8,未攻略,5,-756,1064,,,,,,,,e1
六白：南東砦9,未攻略,5,-768,1064,,,,,,,,e1
六白：北西砦17,未攻略,5,-816,1124,,,,,,,,e1
六白：北西砦18,未攻略,5,-816,1112,,,,,,,,e1
六白：北西砦4,未攻略,5,-792,1136,,,,,,,,e1
六白：北西砦5,未攻略,5,-804,1136,,,,,,,,e1
六白：北西砦6,未攻略,5,-816,1136,,,,,,,,e1
六白：北東砦1,未攻略,5,-744,1136,,,,,,,,e1
六白：北東砦13,未攻略,5,-744,1124,,,,,,,,e1
六白：北東砦14,未攻略,5,-744,1112,,,,,,,,e1
六白：北東砦2,未攻略,5,-756,1136,,,,,,,,e1
六白：北東砦3,未攻略,5,-768,1136,,,,,,,,e1
鄴,未攻略,8,0,1180,,,,,,,,e1
玄武大砦,未攻略,7,0,850,,,,,,,,e1
坎宮砦,未攻略,6,-225,1140,,,,,,,,e1
一白砦,未攻略,6,225,1140,,,,,,,,e1
鄴：南西砦100,未攻略,4,-84,1108,,,,,,,,e1
鄴：南西砦115,未攻略,5,-12,1120,,,,,,,,e1
鄴：南西砦116,未攻略,5,-36,1120,,,,,,,,e1
鄴：南西砦117,未攻略,5,-48,1120,,,,,,,,e1
鄴：南西砦118,未攻略,5,-60,1120,,,,,,,,e1
鄴：南西砦130,未攻略,5,-60,1168,,,,,,,,e1
鄴：南西砦131,未攻略,5,-60,1144,,,,,,,,e1
鄴：南西砦132,未攻略,5,-60,1132,,,,,,,,e1
鄴：南西砦24,未攻略,3,-12,1072,,,,,,,,e1
鄴：南西砦25,未攻略,3,-36,1072,,,,,,,,e1
鄴：南西砦26,未攻略,3,-48,1072,,,,,,,,e1
鄴：南西砦27,未攻略,3,-60,1072,,,,,,,,e1
鄴：南西砦28,未攻略,3,-84,1072,,,,,,,,e1
鄴：南西砦29,未攻略,3,-96,1072,,,,,,,,e1
鄴：南西砦30,未攻略,3,-108,1072,,,,,,,,e1
鄴：南西砦51,未攻略,3,-108,1168,,,,,,,,e1
鄴：南西砦52,未攻略,3,-108,1144,,,,,,,,e1
鄴：南西砦53,未攻略,3,-108,1132,,,,,,,,e1
鄴：南西砦54,未攻略,3,-108,1120,,,,,,,,e1
鄴：南西砦55,未攻略,3,-108,1096,,,,,,,,e1
鄴：南西砦56,未攻略,3,-108,1084,,,,,,,,e1
鄴：南西砦75,未攻略,4,-12,1096,,,,,,,,e1
鄴：南西砦76,未攻略,4,-24,1096,,,,,,,,e1
鄴：南西砦77,未攻略,4,-36,1096,,,,,,,,e1
鄴：南西砦78,未攻略,4,-60,1096,,,,,,,,e1
鄴：南西砦79,未攻略,4,-72,1096,,,,,,,,e1
鄴：南西砦80,未攻略,4,-84,1096,,,,,,,,e1
鄴：南西砦96,未攻略,4,-84,1168,,,,,,,,e1
鄴：南西砦97,未攻略,4,-84,1156,,,,,,,,e1
鄴：南西砦98,未攻略,4,-84,1144,,,,,,,,e1
鄴：南西砦99,未攻略,4,-84,1120,,,,,,,,e1
鄴：南東砦110,未攻略,5,60,1120,,,,,,,,e1
鄴：南東砦111,未攻略,5,48,1120,,,,,,,,e1
鄴：南東砦112,未攻略,5,36,1120,,,,,,,,e1
鄴：南東砦113,未攻略,5,12,1120,,,,,,,,e1
鄴：南東砦114,未攻略,5,0,1120,,,,,,,,e1
鄴：南東砦123,未攻略,5,60,1168,,,,,,,,e1
鄴：南東砦124,未攻略,5,60,1144,,,,,,,,e1
鄴：南東砦125,未攻略,5,60,1132,,,,,,,,e1
鄴：南東砦16,未攻略,3,108,1072,,,,,,,,e1
鄴：南東砦17,未攻略,3,96,1072,,,,,,,,e1
鄴：南東砦18,未攻略,3,84,1072,,,,,,,,e1
鄴：南東砦19,未攻略,3,60,1072,,,,,,,,e1
鄴：南東砦20,未攻略,3,48,1072,,,,,,,,e1
鄴：南東砦21,未攻略,3,36,1072,,,,,,,,e1
鄴：南東砦22,未攻略,3,12,1072,,,,,,,,e1
鄴：南東砦23,未攻略,3,0,1072,,,,,,,,e1
鄴：南東砦38,未攻略,3,108,1168,,,,,,,,e1
鄴：南東砦39,未攻略,3,108,1144,,,,,,,,e1
鄴：南東砦40,未攻略,3,108,1132,,,,,,,,e1
鄴：南東砦41,未攻略,3,108,1120,,,,,,,,e1
鄴：南東砦42,未攻略,3,108,1096,,,,,,,,e1
鄴：南東砦43,未攻略,3,108,1084,,,,,,,,e1
鄴：南東砦69,未攻略,4,84,1096,,,,,,,,e1
鄴：南東砦70,未攻略,4,72,1096,,,,,,,,e1
鄴：南東砦71,未攻略,4,60,1096,,,,,,,,e1
鄴：南東砦72,未攻略,4,36,1096,,,,,,,,e1
鄴：南東砦73,未攻略,4,24,1096,,,,,,,,e1
鄴：南東砦74,未攻略,4,12,1096,,,,,,,,e1
鄴：南東砦86,未攻略,4,84,1168,,,,,,,,e1
鄴：南東砦87,未攻略,4,84,1156,,,,,,,,e1
鄴：南東砦88,未攻略,4,84,1144,,,,,,,,e1
鄴：南東砦89,未攻略,4,84,1120,,,,,,,,e1
鄴：南東砦90,未攻略,4,84,1108,,,,,,,,e1
鄴：北西砦10,未攻略,3,-36,1288,,,,,,,,e1
鄴：北西砦106,未攻略,5,-12,1240,,,,,,,,e1
鄴：北西砦107,未攻略,5,-36,1240,,,,,,,,e1
鄴：北西砦108,未攻略,5,-48,1240,,,,,,,,e1
鄴：北西砦109,未攻略,5,-60,1240,,,,,,,,e1
鄴：北西砦11,未攻略,3,-48,1288,,,,,,,,e1
鄴：北西砦12,未攻略,3,-60,1288,,,,,,,,e1
鄴：北西砦126,未攻略,5,-60,1228,,,,,,,,e1
鄴：北西砦127,未攻略,5,-60,1216,,,,,,,,e1
鄴：北西砦128,未攻略,5,-60,1192,,,,,,,,e1
鄴：北西砦129,未攻略,5,-60,1180,,,,,,,,e1
鄴：北西砦13,未攻略,3,-84,1288,,,,,,,,e1
鄴：北西砦14,未攻略,3,-96,1288,,,,,,,,e1
鄴：北西砦15,未攻略,3,-108,1288,,,,,,,,e1
鄴：北西砦44,未攻略,3,-108,1276,,,,,,,,e1
鄴：北西砦45,未攻略,3,-108,1264,,,,,,,,e1
鄴：北西砦46,未攻略,3,-108,1240,,,,,,,,e1
鄴：北西砦47,未攻略,3,-108,1228,,,,,,,,e1
鄴：北西砦48,未攻略,3,-108,1216,,,,,,,,e1
鄴：北西砦49,未攻略,3,-108,1192,,,,,,,,e1
鄴：北西砦50,未攻略,3,-108,1180,,,,,,,,e1
鄴：北西砦63,未攻略,4,-12,1264,,,,,,,,e1
鄴：北西砦64,未攻略,4,-24,1264,,,,,,,,e1
鄴：北西砦65,未攻略,4,-36,1264,,,,,,,,e1
鄴：北西砦66,未攻略,4,-60,1264,,,,,,,,e1
鄴：北西砦67,未攻略,4,-72,1264,,,,,,,,e1
鄴：北西砦68,未攻略,4,-84,1264,,,,,,,,e1
鄴：北西砦9,未攻略,3,-12,1288,,,,,,,,e1
鄴：北西砦91,未攻略,4,-84,1252,,,,,,,,e1
鄴：北西砦92,未攻略,4,-84,1240,,,,,,,,e1
鄴：北西砦93,未攻略,4,-84,1216,,,,,,,,e1
鄴：北西砦94,未攻略,4,-84,1204,,,,,,,,e1
鄴：北西砦95,未攻略,4,-84,1192,,,,,,,,e1
鄴：北東砦1,未攻略,3,108,1288,,,,,,,,e1
鄴：北東砦101,未攻略,5,60,1240,,,,,,,,e1
鄴：北東砦102,未攻略,5,48,1240,,,,,,,,e1
鄴：北東砦103,未攻略,5,36,1240,,,,,,,,e1
鄴：北東砦104,未攻略,5,12,1240,,,,,,,,e1
鄴：北東砦105,未攻略,5,0,1240,,,,,,,,e1
鄴：北東砦119,未攻略,5,60,1228,,,,,,,,e1
鄴：北東砦120,未攻略,5,60,1216,,,,,,,,e1
鄴：北東砦121,未攻略,5,60,1192,,,,,,,,e1
鄴：北東砦122,未攻略,5,60,1180,,,,,,,,e1
鄴：北東砦2,未攻略,3,96,1288,,,,,,,,e1
鄴：北東砦3,未攻略,3,84,1288,,,,,,,,e1
鄴：北東砦31,未攻略,3,108,1276,,,,,,,,e1
鄴：北東砦32,未攻略,3,108,1264,,,,,,,,e1
鄴：北東砦33,未攻略,3,108,1240,,,,,,,,e1
鄴：北東砦34,未攻略,3,108,1228,,,,,,,,e1
鄴：北東砦35,未攻略,3,108,1216,,,,,,,,e1
鄴：北東砦36,未攻略,3,108,1192,,,,,,,,e1
鄴：北東砦37,未攻略,3,108,1180,,,,,,,,e1
鄴：北東砦4,未攻略,3,60,1288,,,,,,,,e1
鄴：北東砦5,未攻略,3,48,1288,,,,,,,,e1
鄴：北東砦57,未攻略,4,84,1264,,,,,,,,e1
鄴：北東砦58,未攻略,4,72,1264,,,,,,,,e1
鄴：北東砦59,未攻略,4,60,1264,,,,,,,,e1
鄴：北東砦6,未攻略,3,36,1288,,,,,,,,e1
鄴：北東砦60,未攻略,4,36,1264,,,,,,,,e1
鄴：北東砦61,未攻略,4,24,1264,,,,,,,,e1
鄴：北東砦62,未攻略,4,12,1264,,,,,,,,e1
鄴：北東砦7,未攻略,3,12,1288,,,,,,,,e1
鄴：北東砦8,未攻略,3,0,1288,,,,,,,,e1
鄴：北東砦81,未攻略,4,84,1252,,,,,,,,e1
鄴：北東砦82,未攻略,4,84,1240,,,,,,,,e1
鄴：北東砦83,未攻略,4,84,1216,,,,,,,,e1
鄴：北東砦84,未攻略,4,84,1204,,,,,,,,e1
鄴：北東砦85,未攻略,4,84,1192,,,,,,,,e1
一白：南西砦10,未攻略,5,213,1104,,,,,,,,e1
一白：南西砦11,未攻略,5,201,1104,,,,,,,,e1
一白：南西砦12,未攻略,5,189,1104,,,,,,,,e1
一白：南西砦19,未攻略,5,189,1128,,,,,,,,e1
一白：南西砦20,未攻略,5,189,1116,,,,,,,,e1
一白：南東砦15,未攻略,5,261,1128,,,,,,,,e1
一白：南東砦16,未攻略,5,261,1116,,,,,,,,e1
一白：南東砦7,未攻略,5,261,1104,,,,,,,,e1
一白：南東砦8,未攻略,5,249,1104,,,,,,,,e1
一白：南東砦9,未攻略,5,237,1104,,,,,,,,e1
一白：北西砦17,未攻略,5,189,1164,,,,,,,,e1
一白：北西砦18,未攻略,5,189,1152,,,,,,,,e1
一白：北西砦4,未攻略,5,213,1176,,,,,,,,e1
一白：北西砦5,未攻略,5,201,1176,,,,,,,,e1
一白：北西砦6,未攻略,5,189,1176,,,,,,,,e1
一白：北東砦1,未攻略,5,261,1176,,,,,,,,e1
一白：北東砦13,未攻略,5,261,1164,,,,,,,,e1
一白：北東砦14,未攻略,5,261,1152,,,,,,,,e1
一白：北東砦2,未攻略,5,249,1176,,,,,,,,e1
一白：北東砦3,未攻略,5,237,1176,,,,,,,,e1
玄武：南西砦15,未攻略,4,-12,790,,,,,,,,e1
玄武：南西砦16,未攻略,4,-36,790,,,,,,,,e1
玄武：南西砦17,未攻略,4,-48,790,,,,,,,,e1
玄武：南西砦18,未攻略,4,-60,790,,,,,,,,e1
玄武：南西砦30,未攻略,4,-60,838,,,,,,,,e1
玄武：南西砦31,未攻略,4,-60,814,,,,,,,,e1
玄武：南西砦32,未攻略,4,-60,802,,,,,,,,e1
玄武：南西砦42,未攻略,5,-12,814,,,,,,,,e1
玄武：南西砦43,未攻略,5,-24,814,,,,,,,,e1
玄武：南西砦44,未攻略,5,-36,814,,,,,,,,e1
玄武：南西砦51,未攻略,5,-36,838,,,,,,,,e1
玄武：南西砦52,未攻略,5,-36,826,,,,,,,,e1
玄武：南東砦10,未攻略,4,60,790,,,,,,,,e1
玄武：南東砦11,未攻略,4,48,790,,,,,,,,e1
玄武：南東砦12,未攻略,4,36,790,,,,,,,,e1
玄武：南東砦13,未攻略,4,12,790,,,,,,,,e1
玄武：南東砦14,未攻略,4,0,790,,,,,,,,e1
玄武：南東砦23,未攻略,4,60,838,,,,,,,,e1
玄武：南東砦24,未攻略,4,60,814,,,,,,,,e1
玄武：南東砦25,未攻略,4,60,802,,,,,,,,e1
玄武：南東砦39,未攻略,5,36,814,,,,,,,,e1
玄武：南東砦40,未攻略,5,24,814,,,,,,,,e1
玄武：南東砦41,未攻略,5,12,814,,,,,,,,e1
玄武：南東砦47,未攻略,5,36,838,,,,,,,,e1
玄武：南東砦48,未攻略,5,36,826,,,,,,,,e1
玄武：北西砦26,未攻略,4,-60,898,,,,,,,,e1
玄武：北西砦27,未攻略,4,-60,886,,,,,,,,e1
玄武：北西砦28,未攻略,4,-60,862,,,,,,,,e1
玄武：北西砦29,未攻略,4,-60,850,,,,,,,,e1
玄武：北西砦36,未攻略,5,-12,886,,,,,,,,e1
玄武：北西砦37,未攻略,5,-24,886,,,,,,,,e1
玄武：北西砦38,未攻略,5,-36,886,,,,,,,,e1
玄武：北西砦49,未攻略,5,-36,874,,,,,,,,e1
玄武：北西砦50,未攻略,5,-36,862,,,,,,,,e1
玄武：北西砦6,未攻略,4,-12,910,,,,,,,,e1
玄武：北西砦7,未攻略,4,-36,910,,,,,,,,e1
玄武：北西砦8,未攻略,4,-48,910,,,,,,,,e1
玄武：北西砦9,未攻略,4,-60,910,,,,,,,,e1
玄武：北東砦1,未攻略,4,60,910,,,,,,,,e1
玄武：北東砦19,未攻略,4,60,898,,,,,,,,e1
玄武：北東砦2,未攻略,4,48,910,,,,,,,,e1
玄武：北東砦20,未攻略,4,60,886,,,,,,,,e1
玄武：北東砦21,未攻略,4,60,862,,,,,,,,e1
玄武：北東砦22,未攻略,4,60,850,,,,,,,,e1
玄武：北東砦3,未攻略,4,36,910,,,,,,,,e1
玄武：北東砦33,未攻略,5,36,886,,,,,,,,e1
玄武：北東砦34,未攻略,5,24,886,,,,,,,,e1
玄武：北東砦35,未攻略,5,12,886,,,,,,,,e1
玄武：北東砦4,未攻略,4,12,910,,,,,,,,e1
玄武：北東砦45,未攻略,5,36,874,,,,,,,,e1
玄武：北東砦46,未攻略,5,36,862,,,,,,,,e1
玄武：北東砦5,未攻略,4,0,910,,,,,,,,e1
北西砦100,未攻略,3,-136,575,,,,,,,,e1
北西砦101,未攻略,3,-131,618,,,,,,,,e1
北西砦102,未攻略,1,-131,659,,,,,,,,e1
北西砦103,未攻略,3,-134,703,,,,,,,,e1
北西砦104,未攻略,1,-134,752,,,,,,,,e1
北西砦105,未攻略,4,-130,793,,,,,,,,e1
北西砦106,未攻略,5,-131,836,,,,,,,,e1
北西砦107,未攻略,2,-129,876,,,,,,,,e1
北西砦108,未攻略,2,-128,927,,,,,,,,e1
北西砦109,未攻略,5,-131,972,,,,,,,,e1
北西砦11,未攻略,5,-24,415,,,,,,,,e1
北西砦110,未攻略,2,-134,1012,,,,,,,,e1
北西砦111,未攻略,1,-131,1060,,,,,,,,e1
北西砦112,未攻略,1,-133,1101,,,,,,,,e1
北西砦113,未攻略,2,-129,1140,,,,,,,,e1
北西砦114,未攻略,1,-131,1186,,,,,,,,e1
北西砦115,未攻略,4,-136,1232,,,,,,,,e1
北西砦116,未攻略,3,-133,1279,,,,,,,,e1
北西砦12,未攻略,1,-21,462,,,,,,,,e1
北西砦121,未攻略,4,-152,416,,,,,,,,e1
北西砦122,未攻略,4,-154,461,,,,,,,,e1
北西砦123,未攻略,1,-156,510,,,,,,,,e1
北西砦124,未攻略,4,-157,551,,,,,,,,e1
北西砦125,未攻略,3,-151,596,,,,,,,,e1
北西砦126,未攻略,2,-150,638,,,,,,,,e1
北西砦127,未攻略,2,-154,680,,,,,,,,e1
北西砦128,未攻略,2,-157,730,,,,,,,,e1
北西砦129,未攻略,3,-150,770,,,,,,,,e1
北西砦13,未攻略,2,-22,510,,,,,,,,e1
北西砦130,未攻略,1,-155,811,,,,,,,,e1
北西砦131,未攻略,3,-157,861,,,,,,,,e1
北西砦132,未攻略,2,-155,899,,,,,,,,e1
北西砦133,未攻略,3,-156,944,,,,,,,,e1
北西砦134,未攻略,4,-152,991,,,,,,,,e1
北西砦135,未攻略,4,-158,1036,,,,,,,,e1
北西砦136,未攻略,4,-151,1079,,,,,,,,e1
北西砦137,未攻略,3,-155,1118,,,,,,,,e1
北西砦138,未攻略,4,-151,1166,,,,,,,,e1
北西砦139,未攻略,2,-157,1209,,,,,,,,e1
北西砦14,未攻略,1,-18,552,,,,,,,,e1
北西砦140,未攻略,2,-158,1253,,,,,,,,e1
北西砦146,未攻略,2,-179,436,,,,,,,,e1
北西砦147,未攻略,3,-173,486,,,,,,,,e1
北西砦148,未攻略,4,-172,529,,,,,,,,e1
北西砦149,未攻略,2,-179,569,,,,,,,,e1
北西砦15,未攻略,3,-21,593,,,,,,,,e1
北西砦150,未攻略,4,-172,615,,,,,,,,e1
北西砦151,未攻略,2,-176,656,,,,,,,,e1
北西砦152,未攻略,1,-175,703,,,,,,,,e1
北西砦153,未攻略,1,-178,748,,,,,,,,e1
北西砦154,未攻略,3,-174,794,,,,,,,,e1
北西砦155,未攻略,4,-176,836,,,,,,,,e1
北西砦156,未攻略,5,-173,879,,,,,,,,e1
北西砦157,未攻略,3,-178,924,,,,,,,,e1
北西砦158,未攻略,1,-173,964,,,,,,,,e1
北西砦159,未攻略,1,-176,1012,,,,,,,,e1
北西砦16,未攻略,5,-22,638,,,,,,,,e1
北西砦160,未攻略,1,-176,1058,,,,,,,,e1
北西砦161,未攻略,2,-173,1236,,,,,,,,e1
北西砦162,未攻略,1,-177,1273,,,,,,,,e1
北西砦167,未攻略,2,-202,417,,,,,,,,e1
北西砦168,未攻略,1,-196,466,,,,,,,,e1
北西砦169,未攻略,2,-196,509,,,,,,,,e1
北西砦17,未攻略,2,-20,685,,,,,,,,e1
北西砦170,未攻略,1,-200,551,,,,,,,,e1
北西砦171,未攻略,3,-194,592,,,,,,,,e1
