NPC名	X座標	Y座標	★
北西砦805	-704	702	★2
北西砦806	-704	749	★3
北西砦807	-706	794	★5
北西砦808	-701	832	★1
北西砦809	-701	877	★3
北西砦810	-704	922	★3
北西砦811	-707	972	★5
北西砦812	-705	1009	★1
北西砦813	-702	1057	★1
北西砦814	-700	1098	★3
北西砦815	-705	1147	★1
北西砦816	-704	1192	★1
北西砦817	-701	1235	★1
北西砦818	-707	1280	★5
北西砦828	-725	417	★1
北西砦829	-729	460	★3
北西砦830	-730	505	★2
北西砦831	-726	550	★3
北西砦832	-727	592	★1
北西砦833	-722	636	★3
北西砦834	-724	686	★2
北西砦835	-728	726	★2
北西砦836	-722	771	★3
北西砦837	-727	810	★2
北西砦838	-726	860	★5
北西砦839	-725	898	★3
北西砦840	-724	947	★1
北西砦841	-729	991	★3
北西砦842	-730	1035	★2
北西砦843	-726	1164	★1
北西砦844	-729	1213	★3
北西砦845	-728	1252	★2
北西砦855	-749	438	★3
北西砦856	-748	486	★4
北西砦857	-749	532	★4
北西砦858	-746	568	★2
北西砦859	-750	618	★3
北西砦860	-745	663	★3
北西砦861	-746	703	★3
北西砦862	-744	748	★1
北西砦863	-744	793	★2
北西砦864	-745	834	★2
北西砦865	-744	878	★2
北西砦866	-750	925	★3
北西砦867	-748	967	★2
北西砦868	-745	1009	★4
北西砦869	-750	1187	★2
北西砦870	-748	1235	★2
北西砦871	-747	1277	★2
北西砦881	-766	418	★1
北西砦882	-772	464	★2
北西砦883	-771	508	★3
北西砦884	-773	546	★1
北西砦885	-769	597	★1
北西砦886	-771	634	★4
北西砦887	-768	684	★1
北西砦888	-770	725	★1
北西砦889	-767	771	★1
北西砦890	-771	817	★4
北西砦891	-774	857	★5
北西砦892	-767	902	★3
北西砦893	-768	942	★1
北西砦894	-772	987	★2
北西砦895	-770	1034	★3
北西砦896	-773	1163	★1
北西砦897	-773	1206	★1
北西砦898	-770	1258	★3
北西砦907	-788	436	★2
北西砦908	-794	484	★1
北西砦909	-792	524	★2
北西砦910	-794	574	★2
北西砦911	-796	613	★1
北西砦912	-795	658	★3
北西砦913	-789	700	★2
北西砦914	-790	745	★2
北西砦915	-790	794	★2
北西砦916	-789	838	★2
北西砦917	-790	877	★3
北西砦918	-793	923	★3
北西砦919	-791	968	★4
北西砦920	-793	1015	★2
北西砦921	-794	1187	★2
北西砦922	-790	1232	★3
北西砦923	-789	1279	★2
北西砦931	-811	421	★5
北西砦932	-816	462	★3
北西砦933	-812	503	★4
北西砦934	-815	547	★1
北西砦935	-814	590	★2
北西砦936	-814	641	★3
北西砦937	-812	681	★1
北西砦938	-810	727	★2
北西砦939	-818	773	★3
北西砦940	-817	816	★1
北西砦941	-814	854	★2
北西砦942	-813	900	★3
北西砦943	-817	947	★4
北西砦944	-817	987	★2
北西砦945	-814	1036	★1
北西砦946	-818	1166	★3
北西砦947	-815	1207	★2
北西砦948	-810	1250	★5
北西砦957	-839	437	★4
北西砦958	-832	487	★1
北西砦959	-837	526	★5
北西砦960	-837	576	★2
北西砦961	-837	613	★3
北西砦962	-833	656	★1
北西砦963	-840	708	★4
北西砦964	-832	744	★2
北西砦965	-836	792	★4
北西砦966	-836	832	★2
北西砦967	-837	877	★5
北西砦968	-834	923	★2
北西砦969	-833	965	★3
北西砦970	-839	1015	★1
北西砦971	-833	1056	★2
北西砦972	-838	1101	★1
北西砦973	-832	1145	★3
北西砦974	-836	1187	★5
北西砦975	-832	1231	★3
北西砦976	-836	1274	★2
北西砦984	-857	417	★3
北西砦985	-856	460	★5
北西砦986	-862	509	★1
北西砦987	-860	546	★3
北西砦988	-854	597	★2
北西砦989	-861	642	★4
北西砦990	-862	686	★2
北西砦991	-854	728	★1
北西砦992	-861	769	★5
北西砦993	-856	813	★4
北西砦994	-858	860	★1
北西砦995	-862	903	★1
北西砦996	-855	946	★3
北西砦997	-861	994	★1
北西砦998	-861	1038	★1
北西砦999	-861	1077	★1
六白：南西砦10	-792	1064	★5
六白：南西砦11	-804	1064	★5
六白：南西砦12	-816	1064	★5
六白：南西砦19	-816	1088	★5
六白：南西砦20	-816	1076	★5
六白：南東砦15	-744	1088	★5
六白：南東砦16	-744	1076	★5
六白：南東砦7	-744	1064	★5
六白：南東砦8	-756	1064	★5
六白：南東砦9	-768	1064	★5
六白：北西砦17	-816	1124	★5
六白：北西砦18	-816	1112	★5
六白：北西砦4	-792	1136	★5
六白：北西砦5	-804	1136	★5
六白：北西砦6	-816	1136	★5
六白：北東砦1	-744	1136	★5
六白：北東砦13	-744	1124	★5
六白：北東砦14	-744	1112	★5
六白：北東砦2	-756	1136	★5
六白：北東砦3	-768	1136	★5
鄴	0	1180	★8
玄武大砦	0	850	★7
坎宮砦	-225	1140	★6
一白砦	225	1140	★6
鄴：南西砦100	-84	1108	★4
鄴：南西砦115	-12	1120	★5
鄴：南西砦116	-36	1120	★5
鄴：南西砦117	-48	1120	★5
鄴：南西砦118	-60	1120	★5
鄴：南西砦130	-60	1168	★5
鄴：南西砦131	-60	1144	★5
鄴：南西砦132	-60	1132	★5
鄴：南西砦24	-12	1072	★3
鄴：南西砦25	-36	1072	★3
鄴：南西砦26	-48	1072	★3
鄴：南西砦27	-60	1072	★3
鄴：南西砦28	-84	1072	★3
鄴：南西砦29	-96	1072	★3
鄴：南西砦30	-108	1072	★3
鄴：南西砦51	-108	1168	★3
鄴：南西砦52	-108	1144	★3
鄴：南西砦53	-108	1132	★3
鄴：南西砦54	-108	1120	★3
鄴：南西砦55	-108	1096	★3
鄴：南西砦56	-108	1084	★3
鄴：南西砦75	-12	1096	★4
鄴：南西砦76	-24	1096	★4
鄴：南西砦77	-36	1096	★4
鄴：南西砦78	-60	1096	★4
鄴：南西砦79	-72	1096	★4
鄴：南西砦80	-84	1096	★4
鄴：南西砦96	-84	1168	★4
鄴：南西砦97	-84	1156	★4
鄴：南西砦98	-84	1144	★4
鄴：南西砦99	-84	1120	★4
鄴：南東砦110	60	1120	★5
鄴：南東砦111	48	1120	★5
鄴：南東砦112	36	1120	★5
鄴：南東砦113	12	1120	★5
鄴：南東砦114	0	1120	★5
鄴：南東砦123	60	1168	★5
鄴：南東砦124	60	1144	★5
鄴：南東砦125	60	1132	★5
鄴：南東砦16	108	1072	★3
鄴：南東砦17	96	1072	★3
鄴：南東砦18	84	1072	★3
鄴：南東砦19	60	1072	★3
鄴：南東砦20	48	1072	★3
鄴：南東砦21	36	1072	★3
鄴：南東砦22	12	1072	★3
鄴：南東砦23	0	1072	★3
鄴：南東砦38	108	1168	★3
鄴：南東砦39	108	1144	★3
鄴：南東砦40	108	1132	★3
鄴：南東砦41	108	1120	★3
鄴：南東砦42	108	1096	★3
鄴：南東砦43	108	1084	★3
鄴：南東砦69	84	1096	★4
鄴：南東砦70	72	1096	★4
鄴：南東砦71	60	1096	★4
鄴：南東砦72	36	1096	★4
鄴：南東砦73	24	1096	★4
鄴：南東砦74	12	1096	★4
鄴：南東砦86	84	1168	★4
鄴：南東砦87	84	1156	★4
鄴：南東砦88	84	1144	★4
鄴：南東砦89	84	1120	★4
鄴：南東砦90	84	1108	★4
鄴：北西砦10	-36	1288	★3
鄴：北西砦106	-12	1240	★5
鄴：北西砦107	-36	1240	★5
鄴：北西砦108	-48	1240	★5
鄴：北西砦109	-60	1240	★5
鄴：北西砦11	-48	1288	★3
鄴：北西砦12	-60	1288	★3
鄴：北西砦126	-60	1228	★5
鄴：北西砦127	-60	1216	★5
鄴：北西砦128	-60	1192	★5
鄴：北西砦129	-60	1180	★5
鄴：北西砦13	-84	1288	★3
鄴：北西砦14	-96	1288	★3
鄴：北西砦15	-108	1288	★3
鄴：北西砦44	-108	1276	★3
鄴：北西砦45	-108	1264	★3
鄴：北西砦46	-108	1240	★3
鄴：北西砦47	-108	1228	★3
鄴：北西砦48	-108	1216	★3
鄴：北西砦49	-108	1192	★3
鄴：北西砦50	-108	1180	★3
鄴：北西砦63	-12	1264	★4
鄴：北西砦64	-24	1264	★4
鄴：北西砦65	-36	1264	★4
鄴：北西砦66	-60	1264	★4
鄴：北西砦67	-72	1264	★4
鄴：北西砦68	-84	1264	★4
鄴：北西砦9	-12	1288	★3
鄴：北西砦91	-84	1252	★4
鄴：北西砦92	-84	1240	★4
鄴：北西砦93	-84	1216	★4
鄴：北西砦94	-84	1204	★4
鄴：北西砦95	-84	1192	★4
鄴：北東砦1	108	1288	★3
鄴：北東砦101	60	1240	★5
鄴：北東砦102	48	1240	★5
鄴：北東砦103	36	1240	★5
鄴：北東砦104	12	1240	★5
鄴：北東砦105	0	1240	★5
鄴：北東砦119	60	1228	★5
鄴：北東砦120	60	1216	★5
鄴：北東砦121	60	1192	★5
鄴：北東砦122	60	1180	★5
鄴：北東砦2	96	1288	★3
鄴：北東砦3	84	1288	★3
鄴：北東砦31	108	1276	★3
鄴：北東砦32	108	1264	★3
鄴：北東砦33	108	1240	★3
鄴：北東砦34	108	1228	★3
鄴：北東砦35	108	1216	★3
鄴：北東砦36	108	1192	★3
鄴：北東砦37	108	1180	★3
鄴：北東砦4	60	1288	★3
鄴：北東砦5	48	1288	★3
鄴：北東砦57	84	1264	★4
鄴：北東砦58	72	1264	★4
鄴：北東砦59	60	1264	★4
鄴：北東砦6	36	1288	★3
鄴：北東砦60	36	1264	★4
鄴：北東砦61	24	1264	★4
鄴：北東砦62	12	1264	★4
鄴：北東砦7	12	1288	★3
鄴：北東砦8	0	1288	★3
鄴：北東砦81	84	1252	★4
鄴：北東砦82	84	1240	★4
鄴：北東砦83	84	1216	★4
鄴：北東砦84	84	1204	★4
鄴：北東砦85	84	1192	★4
一白：南西砦10	213	1104	★5
一白：南西砦11	201	1104	★5
一白：南西砦12	189	1104	★5
一白：南西砦19	189	1128	★5
一白：南西砦20	189	1116	★5
一白：南東砦15	261	1128	★5
一白：南東砦16	261	1116	★5
一白：南東砦7	261	1104	★5
一白：南東砦8	249	1104	★5
一白：南東砦9	237	1104	★5
一白：北西砦17	189	1164	★5
一白：北西砦18	189	1152	★5
一白：北西砦4	213	1176	★5
一白：北西砦5	201	1176	★5
一白：北西砦6	189	1176	★5
一白：北東砦1	261	1176	★5
一白：北東砦13	261	1164	★5
一白：北東砦14	261	1152	★5
一白：北東砦2	249	1176	★5
一白：北東砦3	237	1176	★5
玄武：南西砦15	-12	790	★4
玄武：南西砦16	-36	790	★4
玄武：南西砦17	-48	790	★4
玄武：南西砦18	-60	790	★4
玄武：南西砦30	-60	838	★4
玄武：南西砦31	-60	814	★4
玄武：南西砦32	-60	802	★4
玄武：南西砦42	-12	814	★5
玄武：南西砦43	-24	814	★5
玄武：南西砦44	-36	814	★5
玄武：南西砦51	-36	838	★5
玄武：南西砦52	-36	826	★5
玄武：南東砦10	60	790	★4
玄武：南東砦11	48	790	★4
玄武：南東砦12	36	790	★4
玄武：南東砦13	12	790	★4
玄武：南東砦14	0	790	★4
玄武：南東砦23	60	838	★4
玄武：南東砦24	60	814	★4
玄武：南東砦25	60	802	★4
玄武：南東砦39	36	814	★5
玄武：南東砦40	24	814	★5
玄武：南東砦41	12	814	★5
玄武：南東砦47	36	838	★5
玄武：南東砦48	36	826	★5
玄武：北西砦26	-60	898	★4
玄武：北西砦27	-60	886	★4
玄武：北西砦28	-60	862	★4
玄武：北西砦29	-60	850	★4
玄武：北西砦36	-12	886	★5
玄武：北西砦37	-24	886	★5
玄武：北西砦38	-36	886	★5
玄武：北西砦49	-36	874	★5
玄武：北西砦50	-36	862	★5
玄武：北西砦6	-12	910	★4
玄武：北西砦7	-36	910	★4
玄武：北西砦8	-48	910	★4
玄武：北西砦9	-60	910	★4
玄武：北東砦1	60	910	★4
玄武：北東砦19	60	898	★4
玄武：北東砦2	48	910	★4
玄武：北東砦20	60	886	★4
玄武：北東砦21	60	862	★4
玄武：北東砦22	60	850	★4
玄武：北東砦3	36	910	★4
玄武：北東砦33	36	886	★5
玄武：北東砦34	24	886	★5
玄武：北東砦35	12	886	★5
玄武：北東砦4	12	910	★4
玄武：北東砦45	36	874	★5
玄武：北東砦46	36	862	★5
玄武：北東砦5	0	910	★4
北西砦100	-136	575	★3
北西砦101	-131	618	★3
北西砦102	-131	659	★1
北西砦103	-134	703	★3
北西砦104	-134	752	★1
北西砦105	-130	793	★4
北西砦106	-131	836	★5
北西砦107	-129	876	★2
北西砦108	-128	927	★2
北西砦109	-131	972	★5
北西砦11	-24	415	★5
北西砦110	-134	1012	★2
北西砦111	-131	1060	★1
北西砦112	-133	1101	★1
北西砦113	-129	1140	★2
北西砦114	-131	1186	★1
北西砦115	-136	1232	★4
北西砦116	-133	1279	★3
北西砦12	-21	462	★1
北西砦121	-152	416	★4
北西砦122	-154	461	★4
北西砦123	-156	510	★1
北西砦124	-157	551	★4
北西砦125	-151	596	★3
北西砦126	-150	638	★2
北西砦127	-154	680	★2
北西砦128	-157	730	★2
北西砦129	-150	770	★3
北西砦13	-22	510	★2
北西砦130	-155	811	★1
北西砦131	-157	861	★3
北西砦132	-155	899	★2
北西砦133	-156	944	★3
北西砦134	-152	991	★4
北西砦135	-158	1036	★4
北西砦136	-151	1079	★4
北西砦137	-155	1118	★3
北西砦138	-151	1166	★4
北西砦139	-157	1209	★2
北西砦14	-18	552	★1
北西砦140	-158	1253	★2
北西砦146	-179	436	★2
北西砦147	-173	486	★3
北西砦148	-172	529	★4
北西砦149	-179	569	★2
北西砦15	-21	593	★3
北西砦150	-172	615	★4
北西砦151	-176	656	★2
北西砦152	-175	703	★1
北西砦153	-178	748	★1
北西砦154	-174	794	★3
北西砦155	-176	836	★4
北西砦156	-173	879	★5
北西砦157	-178	924	★3
北西砦158	-173	964	★1
北西砦159	-176	1012	★1
北西砦16	-22	638	★5
北西砦160	-176	1058	★1
北西砦161	-173	1236	★2
北西砦162	-177	1273	★1
北西砦167	-202	417	★2
北西砦168	-196	466	★1
北西砦169	-196	509	★2
北西砦17	-20	685	★2
北西砦170	-200	551	★1
北西砦171	-194	592	★3
北西砦172	-194	641	★4
北西砦173	-194	685	★5
北西砦174	-195	728	★2
北西砦175	-196	769	★2
北西砦176	-196	817	★1
北西砦177	-195	861	★1
北西砦178	-194	899	★2
北西砦179	-194	942	★5
北西砦18	-24	726	★1
北西砦180	-197	991	★3
北西砦181	-202	1032	★1
北西砦182	-198	1080	★3
北西砦183	-197	1210	★3
北西砦184	-200	1254	★5
北西砦19	-24	772	★2
北西砦194	-224	443	★4
北西砦195	-221	486	★1
北西砦196	-222	527	★1
北西砦197	-218	569	★2
北西砦198	-218	620	★1
北西砦199	-216	660	★4
北西砦20	-24	943	★5
北西砦200	-224	700	★3
北西砦201	-222	748	★2
北西砦202	-220	796	★2
北西砦203	-218	837	★3
北西砦204	-223	877	★2
北西砦205	-217	921	★2
北西砦206	-216	965	★3
北西砦207	-220	1010	★1
北西砦208	-217	1055	★4
北西砦209	-221	1235	★3
北西砦21	-18	987	★3
北西砦210	-219	1279	★3
北西砦22	-23	1037	★2
北西砦220	-242	416	★3
北西砦221	-242	463	★5
北西砦222	-239	505	★3
北西砦223	-241	546	★1
北西砦224	-243	597	★3
北西砦225	-238	638	★2
北西砦226	-246	681	★3
北西砦227	-246	729	★4
北西砦228	-246	772	★3
北西砦229	-245	818	★1
北西砦230	-239	858	★5
北西砦231	-238	906	★3
北西砦232	-244	949	★5
北西砦233	-243	989	★1
北西砦234	-240	1038	★1
北西砦235	-238	1077	★2
北西砦236	-245	1208	★3
北西砦237	-242	1252	★2
北西砦247	-264	437	★1
北西砦248	-261	481	★2
北西砦249	-264	530	★5
北西砦250	-265	576	★2
北西砦251	-266	620	★3
北西砦252	-264	662	★3
北西砦253	-263	700	★2
北西砦254	-266	746	★2
北西砦255	-260	792	★3
北西砦256	-263	840	★1
北西砦257	-264	878	★1
北西砦258	-267	927	★1
北西砦259	-261	972	★3
北西砦260	-268	1015	★5
北西砦261	-264	1058	★4
北西砦262	-260	1230	★4
北西砦263	-263	1275	★3
北西砦273	-283	416	★1
北西砦274	-289	461	★2
北西砦275	-283	506	★1
北西砦276	-287	550	★2
北西砦277	-289	590	★5
北西砦278	-288	637	★1
北西砦279	-285	684	★1
北西砦28	-48	436	★3
北西砦280	-287	722	★4
北西砦281	-288	772	★1
北西砦282	-286	818	★1
北西砦283	-286	861	★4
北西砦284	-289	899	★5
北西砦285	-286	945	★4
北西砦286	-284	993	★4
北西砦287	-289	1034	★5
北西砦288	-286	1074	★5
北西砦289	-286	1126	★5
北西砦29	-47	481	★4
北西砦290	-286	1168	★4
北西砦291	-282	1213	★1
北西砦292	-283	1254	★2
北西砦3	-4	619	★2
北西砦30	-47	524	★2
北西砦302	-309	443	★2
北西砦303	-309	481	★2
北西砦304	-305	525	★5
北西砦305	-312	572	★2
北西砦306	-304	615	★5
北西砦307	-310	659	★1
北西砦308	-305	704	★3
北西砦309	-311	752	★2
北西砦31	-43	575	★3
北西砦310	-311	794	★5
北西砦311	-308	834	★4
北西砦312	-307	877	★4
北西砦313	-311	927	★3
北西砦314	-304	967	★4
北西砦315	-310	1014	★1
北西砦316	-309	1059	★5
北西砦317	-308	1098	★3
北西砦318	-305	1146	★1
北西砦319	-304	1192	★3
北西砦32	-47	612	★1
北西砦320	-311	1228	★3
北西砦321	-308	1272	★3
北西砦33	-46	664	★2
北西砦331	-326	419	★5
北西砦332	-329	460	★1
北西砦333	-334	507	★2
北西砦334	-326	554	★3
北西砦335	-327	590	★2
北西砦336	-326	641	★5
北西砦337	-329	682	★1
北西砦338	-327	726	★2
北西砦339	-328	769	★3
北西砦34	-47	701	★2
北西砦340	-332	810	★1
北西砦341	-330	855	★2
北西砦342	-327	906	★5
北西砦343	-329	946	★1
北西砦344	-331	994	★2
北西砦345	-334	1031	★2
北西砦346	-334	1078	★4
北西砦347	-327	1118	★2
北西砦348	-331	1162	★4
北西砦349	-327	1207	★2
北西砦35	-48	752	★4
北西砦350	-334	1251	★5
北西砦36	-43	972	★4
北西砦360	-351	442	★4
北西砦361	-348	487	★2
北西砦362	-354	527	★2
北西砦363	-356	573	★2
北西砦364	-356	613	★2
北西砦365	-351	663	★1
北西砦366	-349	701	★1
北西砦367	-348	748	★1
北西砦368	-350	790	★5
北西砦369	-354	836	★3
北西砦37	-48	1012	★4
北西砦370	-356	881	★3
北西砦371	-356	926	★4
北西砦372	-354	966	★1
北西砦373	-356	1015	★1
北西砦374	-353	1058	★5
北西砦375	-356	1098	★3
北西砦376	-349	1141	★1
北西砦377	-352	1192	★2
北西砦378	-355	1235	★3
北西砦379	-349	1277	★1
北西砦389	-378	420	★3
北西砦390	-371	463	★4
北西砦391	-372	506	★2
北西砦392	-378	551	★3
北西砦393	-375	592	★3
北西砦394	-371	638	★5
北西砦395	-377	679	★2
北西砦396	-375	726	★1
北西砦397	-378	767	★1
北西砦398	-377	817	★1
北西砦399	-371	856	★1
北西砦4	-1	662	★2
北西砦400	-371	901	★3
北西砦401	-374	950	★1
北西砦402	-372	988	★3
北西砦403	-373	1033	★2
北西砦404	-374	1079	★2
北西砦405	-377	1119	★4
北西砦406	-374	1166	★1
北西砦407	-371	1211	★5
北西砦408	-371	1254	★2
北西砦418	-398	439	★4
北西砦419	-398	483	★5
北西砦42	-66	415	★1
北西砦420	-393	531	★3
北西砦421	-394	569	★2
北西砦422	-395	615	★2
北西砦423	-398	662	★3
北西砦424	-393	703	★3
北西砦425	-395	747	★1
北西砦426	-393	796	★5
北西砦427	-398	838	★5
北西砦428	-392	881	★2
北西砦429	-396	921	★3
北西砦43	-64	462	★1
北西砦430	-398	964	★1
北西砦431	-395	1010	★3
北西砦432	-395	1054	★4
北西砦433	-395	1104	★4
北西砦434	-393	1143	★2
北西砦435	-397	1191	★3
北西砦436	-393	1233	★1
北西砦437	-394	1275	★2
北西砦44	-65	502	★3
北西砦45	-69	547	★3
北西砦46	-65	593	★5
北西砦47	-65	636	★1
北西砦48	-70	685	★5
北西砦49	-64	730	★4
北西砦5	-4	704	★1
北西砦50	-69	768	★3
北西砦51	-70	947	★2
北西砦52	-69	986	★3
北西砦53	-68	1033	★4
北西砦59	-92	440	★2
北西砦6	-4	966	★5
北西砦60	-85	480	★5
北西砦61	-85	531	★2
北西砦62	-89	570	★3
北西砦63	-86	619	★1
北西砦64	-90	657	★1
北西砦65	-86	704	★2
北西砦66	-92	745	★3
北西砦67	-91	789	★3
北西砦68	-91	840	★3
北西砦69	-92	876	★2
北西砦70	-88	927	★3
北西砦71	-87	967	★3
北西砦72	-89	1013	★2
北西砦77	-109	421	★1
北西砦78	-111	465	★3
北西砦79	-111	508	★4
北西砦80	-106	546	★1
北西砦81	-108	598	★1
北西砦82	-107	639	★2
北西砦83	-107	686	★1
北西砦84	-111	722	★1
北西砦85	-108	770	★2
北西砦86	-113	816	★4
北西砦87	-113	855	★5
北西砦88	-111	902	★3
北西砦89	-108	945	★5
北西砦90	-113	994	★5
北西砦91	-106	1030	★5
北西砦97	-130	436	★3
北西砦98	-132	481	★2
北西砦99	-133	526	★1
北東砦10	19	640	★2
北東砦100	136	840	★1
北東砦101	128	884	★1
北東砦102	131	926	★3
北東砦103	128	972	★2
北東砦104	135	1016	★2
北東砦105	135	1052	★1
北東砦106	134	1102	★2
北東砦107	135	1142	★3
北東砦108	131	1188	★3
北東砦109	129	1231	★3
北東砦11	26	681	★5
北東砦110	133	1280	★3
北東砦115	156	417	★2
北東砦116	154	462	★4
北東砦117	150	509	★2
北東砦118	156	550	★3
北東砦119	154	592	★2
北東砦12	23	727	★5
北東砦120	150	641	★3
北東砦121	152	685	★2
北東砦122	156	730	★4
北東砦123	154	774	★4
北東砦124	151	813	★2
北東砦125	151	860	★3
北東砦126	151	900	★4
北東砦127	151	946	★2
北東砦128	150	993	★1
北東砦129	150	1034	★1
北東砦13	26	769	★1
北東砦130	152	1079	★2
北東砦131	153	1126	★5
北東砦132	151	1162	★1
北東砦133	153	1208	★4
北東砦134	157	1258	★1
北東砦14	26	950	★4
北東砦140	178	441	★3
北東砦141	178	480	★2
北東砦142	173	524	★5
北東砦143	172	568	★3
北東砦144	178	615	★2
北東砦1442	4	443	★2
北東砦1443	0	484	★2
北東砦1444	4	526	★2
北東砦1445	4	576	★4
北東砦1446	2	752	★5
北東砦1447	1	1009	★2
北東砦145	179	663	★1
北東砦146	173	706	★1
北東砦147	175	746	★2
北東砦148	176	791	★3
北東砦149	177	837	★5
北東砦15	22	992	★1
北東砦150	172	880	★3
北東砦151	176	927	★1
北東砦152	177	965	★2
北東砦153	174	1010	★2
北東砦154	172	1059	★2
北東砦155	174	1235	★1
北東砦156	173	1275	★1
北東砦16	21	1030	★3
北東砦161	196	418	★5
北東砦162	199	458	★5
北東砦163	196	509	★3
北東砦164	199	554	★3
北東砦165	200	598	★1
北東砦166	197	638	★3
北東砦167	197	683	★3
北東砦168	197	725	★5
北東砦169	200	767	★5
北東砦170	199	810	★3
北東砦171	201	856	★4
北東砦172	197	906	★2
北東砦173	196	943	★1
北東砦174	199	992	★5
北東砦175	202	1037	★2
北東砦176	194	1079	★3
北東砦177	194	1214	★1
北東砦178	201	1257	★4
北東砦188	217	444	★1
北東砦189	218	487	★3
北東砦190	224	531	★3
北東砦191	220	571	★2
北東砦192	220	615	★3
北東砦193	216	664	★4
北東砦194	217	706	★5
北東砦195	216	744	★1
北東砦196	222	788	★2
北東砦197	222	835	★5
北東砦198	224	884	★1
北東砦199	221	928	★5
北東砦200	218	965	★3
北東砦201	222	1009	★3
北東砦202	222	1053	★2
北東砦203	223	1234	★1
北東砦204	217	1279	★2
北東砦214	245	418	★2
北東砦215	246	458	★3
北東砦216	240	502	★1
北東砦217	242	548	★3
北東砦218	241	592	★2
北東砦219	242	641	★4
北東砦22	42	439	★1
北東砦220	242	685	★3
北東砦221	245	728	★4
北東砦222	244	773	★4
北東砦223	239	815	★3
北東砦224	238	862	★2
北東砦225	244	901	★1
北東砦226	241	950	★5
北東砦227	245	986	★1
北東砦228	240	1032	★3
北東砦229	242	1077	★2
北東砦23	40	482	★3
北東砦230	245	1211	★2
北東砦231	243	1254	★5
北東砦24	43	528	★3
北東砦241	261	443	★2
北東砦242	261	486	★1
北東砦243	262	525	★4
北東砦244	262	575	★3
北東砦245	266	612	★5
北東砦246	267	664	★1
北東砦247	265	705	★3
北東砦248	262	749	★2
北東砦249	260	788	★4
北東砦25	44	574	★1
北東砦250	266	834	★2
北東砦251	262	877	★2
北東砦252	264	923	★3
北東砦253	262	965	★1
北東砦254	262	1012	★5
北東砦255	265	1055	★3
北東砦256	264	1231	★4
北東砦257	261	1276	★4
北東砦26	45	612	★3
北東砦267	287	421	★4
北東砦268	284	459	★4
北東砦269	290	509	★1
北東砦27	43	661	★5
北東砦270	282	551	★2
北東砦271	286	594	★2
北東砦272	282	641	★2
北東砦273	290	680	★1
北東砦274	285	724	★3
北東砦275	284	773	★2
北東砦276	282	816	★1
北東砦277	283	861	★2
北東砦278	284	899	★4
北東砦279	288	942	★3
北東砦28	46	703	★2
北東砦280	284	993	★3
北東砦281	287	1035	★2
北東砦282	282	1082	★2
北東砦283	287	1119	★3
北東砦284	284	1166	★2
北東砦285	288	1208	★3
北東砦286	289	1257	★5
北東砦29	45	751	★3
北東砦296	308	440	★1
北東砦297	310	484	★3
北東砦298	311	524	★2
北東砦299	306	568	★1
北東砦30	46	967	★2
北東砦300	306	620	★3
北東砦301	311	661	★1
北東砦302	311	708	★5
北東砦303	305	746	★1
北東砦304	308	796	★1
北東砦305	307	836	★2
北東砦306	312	878	★1
北東砦307	309	921	★2
北東砦308	312	969	★1
北東砦309	306	1016	★3
北東砦31	46	1015	★1
北東砦310	307	1060	★1
北東砦311	309	1097	★5
北東砦312	309	1145	★1
北東砦313	308	1184	★4
北東砦314	304	1234	★1
北東砦315	305	1275	★1
北東砦325	328	421	★2
北東砦326	326	461	★1
北東砦327	333	509	★5
北東砦328	332	547	★3
北東砦329	326	595	★2
北東砦330	331	636	★2
北東砦331	334	684	★1
北東砦332	334	727	★1
北東砦333	331	774	★3
北東砦334	334	813	★4
北東砦335	334	861	★1
北東砦336	333	903	★1
北東砦337	329	943	★2
北東砦338	331	991	★5
北東砦339	332	1036	★1
北東砦340	328	1075	★5
北東砦341	326	1123	★3
北東砦342	332	1162	★1
北東砦343	333	1213	★1
北東砦344	332	1250	★2
北東砦354	348	437	★1
北東砦355	350	488	★2
北東砦356	349	526	★2
北東砦357	354	571	★1
北東砦358	352	615	★5
北東砦359	352	659	★3
北東砦36	66	415	★1
北東砦360	352	706	★3
北東砦361	353	751	★2
北東砦362	352	793	★2
北東砦363	355	834	★4
北東砦364	350	878	★2
北東砦365	348	921	★1
北東砦366	351	969	★1
北東砦367	356	1012	★5
北東砦368	352	1058	★4
北東砦369	348	1100	★1
北東砦37	64	459	★2
北東砦370	348	1142	★1
北東砦371	348	1187	★1
北東砦372	353	1233	★4
北東砦373	353	1276	★3
北東砦38	65	505	★2
北東砦383	370	416	★3
北東砦384	370	463	★2
北東砦385	371	502	★5
北東砦386	374	553	★3
北東砦387	374	591	★2
北東砦388	375	639	★2
北東砦389	372	680	★1
北東砦39	63	548	★1
北東砦390	375	727	★2
北東砦391	372	770	★4
北東砦392	374	815	★1
北東砦393	376	862	★3
北東砦394	376	905	★2
北東砦395	371	947	★1
北東砦396	375	991	★2
北東砦397	373	1033	★3
北東砦398	377	1076	★1
北東砦399	376	1123	★4
北東砦40	69	590	★5
北東砦400	371	1162	★5
北東砦401	370	1207	★2
北東砦402	374	1258	★1
北東砦41	64	641	★2
北東砦412	396	438	★1
北東砦413	393	480	★2
北東砦414	394	526	★1
北東砦415	396	571	★3
北東砦416	393	613	★1
北東砦417	397	662	★3
北東砦418	392	706	★2
北東砦419	400	746	★3
北東砦42	64	685	★1
北東砦420	394	792	★3
北東砦421	397	840	★2
